날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2018-01-04,가루비누,"세탁용세제(LG테크),가루형,3.0kg",6675,사상구,8070,사상구,1395,20.9%,"7,373"
2018-01-04,간장,오복왕표 0.9ℓ 1병,6300,사상구,10710,사상구,4410,70.0%,"8,505"
2018-01-04,달걀,오경슈퍼란60g정도 10개,2780,사상구,2790,사상구,10,0.36%,"2,785"
2018-01-04,닭고기,육계 1.0㎏,7609,사상구,8500,사상구,891,11.71%,"8,055"
2018-01-04,대파,1.0㎏,2877,사상구,3790,사상구,913,31.73%,"3,334"
2018-01-04,돼지고기,삼겹살 500g,7200,사상구,8950,사상구,1750,24.31%,"8,075"
2018-01-04,두부,500g 판두부(국산포장두부 420g) 1모,4365,사상구,4365,사상구,0,0.0%,"4,365"
2018-01-04,라면,신라면 120g 1봉지,676,사상구,676,사상구,0,0.0%,676
2018-01-04,맥주,하이트 500㎖ 1병,1410,사상구,1500,사상구,90,6.38%,"1,455"
2018-01-04,무,2.0㎏ 1개,1978,사상구,1984,사상구,6,0.3%,"1,981"
2018-01-04,밀가루,백설표 중력분1등2.5㎏,3080,사상구,3290,사상구,210,6.82%,"3,185"
2018-01-04,밀감,100g 정도10개,3600,사상구,3900,사상구,300,8.33%,"3,750"
2018-01-04,배,600g 정도 신고 10개,17249,사상구,33921,사상구,16672,96.65%,"25,585"
2018-01-04,배추,2.0㎏ 1포기,2209,사상구,2241,사상구,32,1.45%,"2,225"
2018-01-04,부엌용세제,참그린1.4㎏1봉리필용,6490,사상구,6562,사상구,72,1.11%,"6,526"
2018-01-04,분말커피,맥심 스틱(커피믹스) 모카골드 100T,14800,사상구,14800,사상구,0,0.0%,"14,800"
2018-01-04,사과,300g정도 부사 10개,13344,사상구,13419,사상구,75,0.56%,"13,382"
2018-01-04,사이다,칠성 PET병 1.5ℓ,1650,사상구,3675,사상구,2025,122.73%,"2,663"
2018-01-04,설탕,백설표 정백당 1㎏,1580,사상구,1630,사상구,50,3.16%,"1,605"
2018-01-04,소주,시원소주 360㎖ 1병,1190,사상구,1380,사상구,190,15.97%,"1,285"
2018-01-04,식용유,백설표콩기름1.8ℓ,7188,사상구,8200,사상구,1012,14.08%,"7,694"
2018-01-04,쌀,정미포장미 20㎏,39900,사상구,43900,사상구,4000,10.03%,"41,900"
2018-01-04,양파,1.0㎏-잎없는것,1805,사상구,2088,사상구,283,15.68%,"1,947"
2018-01-04,우유,부산우유 200㎖ 종이팩,730,사상구,730,사상구,0,0.0%,730
2018-01-04,참기름,오뚜기 320㎖ 1병,5980,사상구,7290,사상구,1310,21.91%,"6,635"
2018-01-04,커피크림,동서 500g 리필용,2550,사상구,3290,사상구,740,29.02%,"2,920"
2018-01-04,콜라,코카콜라 PET병 1.8ℓ,2380,사상구,2900,사상구,520,21.85%,"2,640"
2018-01-04,화장지,뽀삐플러스30m×30롤(3겹),13377,사상구,18562,사상구,5185,38.76%,"15,970"
2018-04-12,가루비누,"세탁용세제(LG테크),가루형,3.0kg",6675,사상구,9666,사상구,2991,44.81%,"8,171"
2018-04-12,간장,오복왕표 0.9ℓ 1병,6300,사상구,10710,사상구,4410,70.0%,"8,505"
2018-04-12,달걀,오경슈퍼란60g정도 10개,2290,사상구,2780,사상구,490,21.4%,"2,535"
2018-04-12,닭고기,육계 1.0㎏,8900,사상구,8990,사상구,90,1.01%,"8,945"
2018-04-12,대파,1.0㎏,2257,사상구,2290,사상구,33,1.46%,"2,274"
2018-04-12,돼지고기,삼겹살 500g,7100,사상구,10400,사상구,3300,46.48%,"8,750"
2018-04-12,두부,500g 판두부(국산포장두부 420g) 1모,4365,사상구,4365,사상구,0,0.0%,"4,365"
2018-04-12,라면,신라면 120g 1봉지,676,사상구,676,사상구,0,0.0%,676
2018-04-12,맥주,하이트 500㎖ 1병,1400,사상구,1410,사상구,10,0.71%,"1,405"
