날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2018-01-04,가루비누,"세탁용세제(LG테크),가루형,3.0kg",6675,해운대구,8067,해운대구,1392,20.85%,"7,389"
2018-01-04,간장,오복왕표 0.9ℓ 1병,6300,해운대구,7250,해운대구,950,15.08%,"6,633"
2018-01-04,달걀,오경슈퍼란60g정도 10개,2500,해운대구,2790,해운대구,290,11.6%,"2,657"
2018-01-04,대파,1.0㎏,3100,해운대구,3790,해운대구,690,22.26%,"3,388"
2018-01-04,돼지고기,삼겹살 500g,8400,해운대구,10950,해운대구,2550,30.36%,"9,417"
2018-01-04,두부,500g 판두부(국산포장두부 420g) 1모,4078,해운대구,4632,해운대구,554,13.59%,"4,358"
2018-01-04,라면,신라면 120g 1봉지,676,해운대구,676,해운대구,0,0.0%,676
2018-01-04,맥주,하이트 500㎖ 1병,1400,해운대구,1410,해운대구,10,0.71%,"1,407"
2018-01-04,무,2.0㎏ 1개,1196,해운대구,2602,해운대구,1406,117.56%,"2,085"
2018-01-04,밀가루,백설표 중력분1등2.5㎏,3080,해운대구,4112,해운대구,1032,33.51%,"3,569"
2018-01-04,밀감,100g 정도10개,2854,해운대구,3980,해운대구,1126,39.45%,"3,322"
2018-01-04,배,600g 정도 신고 10개,11970,해운대구,18000,해운대구,6030,50.38%,"14,245"
2018-01-04,배추,2.0㎏ 1포기,1239,해운대구,2690,해운대구,1451,117.11%,"2,203"
2018-01-04,부엌용세제,참그린1.4㎏1봉리필용,2586,해운대구,6562,해운대구,3976,153.75%,"4,671"
2018-01-04,분말커피,맥심 스틱(커피믹스) 모카골드 100T,13500,해운대구,14800,해운대구,1300,9.63%,"14,033"
2018-01-04,사과,300g정도 부사 10개,10837,해운대구,18600,해운대구,7763,71.63%,"14,746"
2018-01-04,사이다,칠성 PET병 1.5ℓ,1650,해운대구,2450,해운대구,800,48.48%,"2,183"
2018-01-04,설탕,백설표 정백당 1㎏,1580,해운대구,1630,해운대구,50,3.16%,"1,613"
2018-01-04,소주,시원소주 360㎖ 1병,1190,해운대구,1190,해운대구,0,0.0%,"1,190"
2018-01-04,쇠고기,한우등심 1등급 500g,29950,해운대구,40000,해운대구,10050,33.56%,"34,283"
2018-01-04,식용유,백설표콩기름1.8ℓ,4980,해운대구,7800,해운대구,2820,56.63%,"6,420"
2018-01-04,쌀,정미포장미 20㎏,39900,해운대구,45900,해운대구,6000,15.04%,"43,867"
2018-01-04,양파,1.0㎏-잎없는것,1916,해운대구,2279,해운대구,363,18.95%,"2,142"
2018-01-04,우유,부산우유 200㎖ 종이팩,730,해운대구,780,해운대구,50,6.85%,747
2018-01-04,참기름,오뚜기 320㎖ 1병,5650,해운대구,7290,해운대구,1640,29.03%,"6,307"
2018-01-04,커피크림,동서 500g 리필용,2400,해운대구,2550,해운대구,150,6.25%,"2,482"
2018-01-04,콜라,코카콜라 PET병 1.8ℓ,2380,해운대구,3300,해운대구,920,38.66%,"2,890"
2018-01-04,화장지,뽀삐플러스30m×30롤(3겹),11793,해운대구,24785,해운대구,12992,110.17%,"18,659"
2018-04-05,가루비누,"세탁용세제(LG테크),가루형,3.0kg",6445,해운대구,8175,해운대구,1730,26.84%,"7,348"
2018-04-05,간장,오복왕표 0.9ℓ 1병,6300,해운대구,7250,해운대구,950,15.08%,"6,633"
2018-04-05,달걀,오경슈퍼란60g정도 10개,1750,해운대구,2680,해운대구,930,53.14%,"2,240"
2018-04-05,닭고기,육계 1.0㎏,4666,해운대구,7237,해운대구,2571,55.1%,"5,794"
2018-04-05,대파,1.0㎏,2484,해운대구,2990,해운대구,506,20.37%,"2,691"
2018-04-05,돼지고기,삼겹살 500g,7900,해운대구,13950,해운대구,6050,76.58%,"10,250"
2018-04-05,두부,500g 판두부(국산포장두부 420g) 1모,4078,해운대구,4632,해운대구,554,13.59%,"4,358"
2018-04-05,라면,신라면 120g 1봉지,676,해운대구,676,해운대구,0,0.0%,676
2018-04-05,맥주,하이트 500㎖ 1병,1400,해운대구,1410,해운대구,10,0.71%,"1,407"
2018-04-05,무,2.0㎏ 1개,2087,해운대구,4438,해운대구,2351,112.65%,"3,451"
2018-04-05,밀가루,백설표 중력분1등2.5㎏,3080,해운대구,4112,해운대구,1032,33.51%,"3,569"
2018-04-05,배,600g 정도 신고 10개,9725,해운대구,24798,해운대구,15073,154.99%,"19,147"
2018-04-05,배추,2.0㎏ 1포기,3259,해운대구,3990,해운대구,731,22.43%,"3,538"
2018-04-05,부엌용세제,참그린1.4㎏1봉리필용,2586,해운대구,6562,해운대구,3976,153.75%,"4,208"
2018-04-05,분말커피,맥심 스틱(커피믹스) 모카골드 100T,13500,해운대구,13800,해운대구,300,2.22%,"13,600"
2018-04-05,사과,300g정도 부사 10개,11975,해운대구,20668,해운대구,8693,72.59%,"15,260"
2018-04-05,사이다,칠성 PET병 1.5ℓ,1649,해운대구,2450,해운대구,801,48.57%,"2,183"
2018-04-05,설탕,백설표 정백당 1㎏,1580,해운대구,1630,해운대구,50,3.16%,"1,613"
2018-04-05,소주,시원소주 360㎖ 1병,1190,해운대구,1190,해운대구,0,0.0%,"1,190"
2018-04-05,쇠고기,한우등심 1등급 500g,32900,해운대구,44000,해운대구,11100,33.74%,"39,783"
2018-04-05,식용유,백설표콩기름1.8ℓ,4980,해운대구,7800,해운대구,2820,56.63%,"6,553"
2018-04-05,쌀,정미포장미 20㎏,41900,해운대구,46990,해운대구,5090,12.15%,"44,897"
2018-04-05,양파,1.0㎏-잎없는것,1690,해운대구,1911,해운대구,221,13.08%,"1,767"
2018-04-05,우유,부산우유 200㎖ 종이팩,730,해운대구,780,해운대구,50,6.85%,747
2018-04-05,참기름,오뚜기 320㎖ 1병,4980,해운대구,7290,해운대구,2310,46.39%,"6,507"
2018-04-05,커피크림,동서 500g 리필용,2350,해운대구,2550,해운대구,200,8.51%,"2,465"
2018-04-05,콜라,코카콜라 PET병 1.8ℓ,2190,해운대구,3456,해운대구,1266,57.81%,"2,925"
2018-04-05,화장지,뽀삐플러스30m×30롤(3겹),11793,해운대구,24785,해운대구,12992,110.17%,"18,659"
2018-07-05,가루비누,"세탁용세제(LG테크),가루형,3.0kg",7425,해운대구,8067,해운대구,642,8.65%,"7,639"
2018-07-05,간장,오복왕표 0.9ℓ 1병,6300,해운대구,7250,해운대구,950,15.08%,"6,633"
2018-07-05,달걀,오경슈퍼란60g정도 10개,2000,해운대구,2680,해운대구,680,34.0%,"2,357"
2018-07-05,닭고기,육계 1.0㎏,4600,해운대구,6237,해운대구,1637,35.59%,"5,335"
2018-07-05,대파,1.0㎏,2456,해운대구,2992,해운대구,536,21.82%,"2,661"
2018-07-05,돼지고기,삼겹살 500g,10400,해운대구,16450,해운대구,6050,58.17%,"12,750"
2018-07-05,두부,500g 판두부(국산포장두부 420g) 1모,4078,해운대구,4632,해운대구,554,13.59%,"4,358"
2018-07-05,라면,신라면 120g 1봉지,676,해운대구,676,해운대구,0,0.0%,676
2018-07-05,맥주,하이트 500㎖ 1병,1400,해운대구,1410,해운대구,10,0.71%,"1,407"
2018-07-05,무,2.0㎏ 1개,1780,해운대구,3316,해운대구,1536,86.29%,"2,354"
2018-07-05,밀가루,백설표 중력분1등2.5㎏,3080,해운대구,3516,해운대구,436,14.16%,"3,295"
2018-07-05,밀감,100g 정도10개,7487,해운대구,12645,해운대구,5158,68.89%,"10,020"
2018-07-05,배,600g 정도 신고 10개,14000,해운대구,21353,해운대구,7353,52.52%,"16,749"
2018-07-05,부엌용세제,참그린1.4㎏1봉리필용,2586,해운대구,3476,해운대구,890,34.42%,"3,087"
2018-07-05,분말커피,맥심 스틱(커피믹스) 모카골드 100T,10900,해운대구,13800,해운대구,2900,26.61%,"12,733"
2018-07-05,사과,300g정도 부사 10개,11571,해운대구,18438,해운대구,6867,59.35%,"14,373"
