날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2016-01-07,가루비누,"세탁용세제(LG테크),가루형,3.0kg",17760,부산진구,17760,부산진구,0,0.0%,"17,760"
2016-01-07,간장,오복왕표 0.9ℓ 1병,5744,부산진구,5744,부산진구,0,0.0%,"5,744"
2016-01-07,고등어,30㎝정도 500g 1마리,4900,부산진구,4900,부산진구,0,0.0%,"4,900"
2016-01-07,달걀,오경슈퍼란60g정도 10개,2580,부산진구,2580,부산진구,0,0.0%,"2,580"
2016-01-07,닭고기,육계 1.0㎏,9800,부산진구,9800,부산진구,0,0.0%,"9,800"
2016-01-07,대파,1.0㎏,4688,부산진구,4688,부산진구,0,0.0%,"4,688"
2016-01-07,돼지고기,삼겹살 500g,13500,부산진구,13500,부산진구,0,0.0%,"13,500"
2016-01-07,두부,500g 판두부(국산포장두부 420g) 1모,4365,부산진구,4365,부산진구,0,0.0%,"4,365"
2016-01-07,라면,신라면 120g 1봉지,630,부산진구,630,부산진구,0,0.0%,630
2016-01-07,맥주,하이트 500㎖ 1병,1240,부산진구,1240,부산진구,0,0.0%,"1,240"
2016-01-07,무,2.0㎏ 1개,1546,부산진구,1546,부산진구,0,0.0%,"1,546"
2016-01-07,밀가루,백설표 중력분1등2.5㎏,3430,부산진구,3430,부산진구,0,0.0%,"3,430"
2016-01-07,밀감,100g 정도10개,2100,부산진구,2100,부산진구,0,0.0%,"2,100"
2016-01-07,배,600g 정도 신고 10개,15778,부산진구,15778,부산진구,0,0.0%,"15,778"
2016-01-07,배추,2.0㎏ 1포기,1780,부산진구,1780,부산진구,0,0.0%,"1,780"
2016-01-07,부엌용세제,참그린1.4㎏1봉리필용,6500,부산진구,6500,부산진구,0,0.0%,"6,500"
2016-01-07,분말커피,맥심 스틱(커피믹스) 모카골드 100T,13900,부산진구,13900,부산진구,0,0.0%,"13,900"
2016-01-07,사과,300g정도 부사 10개,9373,부산진구,9373,부산진구,0,0.0%,"9,373"
2016-01-07,사이다,칠성 PET병 1.5ℓ,2450,부산진구,2450,부산진구,0,0.0%,"2,450"
2016-01-07,설탕,백설표 정백당 1㎏,1630,부산진구,1630,부산진구,0,0.0%,"1,630"
2016-01-07,소주,시원소주 360㎖ 1병,1120,부산진구,1120,부산진구,0,0.0%,"1,120"
2016-01-07,쇠고기,한우등심 1등급 500g,34500,부산진구,34500,부산진구,0,0.0%,"34,500"
2016-01-07,식용유,백설표콩기름1.8ℓ,6950,부산진구,6950,부산진구,0,0.0%,"6,950"
2016-01-07,쌀,정미포장미 20㎏,44800,부산진구,44800,부산진구,0,0.0%,"44,800"
2016-01-07,양파,1.0㎏-잎없는것,2728,부산진구,2728,부산진구,0,0.0%,"2,728"
2016-01-07,우유,부산우유 200㎖ 종이팩,730,부산진구,730,부산진구,0,0.0%,730
2016-01-07,참기름,오뚜기 320㎖ 1병,6600,부산진구,6600,부산진구,0,0.0%,"6,600"
2016-01-07,커피크림,동서 500g 리필용,3000,부산진구,3000,부산진구,0,0.0%,"3,000"
2016-01-07,콜라,코카콜라 PET병 1.8ℓ,2780,부산진구,2780,부산진구,0,0.0%,"2,780"
2016-01-07,화장지,뽀삐플러스30m×30롤(3겹),11900,부산진구,11900,부산진구,0,0.0%,"11,900"
