날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2016-07-07,가루비누,"세탁용세제(LG테크),가루형,3.0kg",8160,동래구,8175,동래구,15,0.18%,"8,168"
2016-07-07,간장,오복왕표 0.9ℓ 1병,6250,동래구,6260,동래구,10,0.16%,"6,255"
2016-07-07,고등어,30㎝정도 500g 1마리,3000,동래구,3200,동래구,200,6.67%,"3,100"
2016-07-07,달걀,오경슈퍼란60g정도 10개,2380,동래구,2880,동래구,500,21.01%,"2,630"
2016-07-07,닭고기,육계 1.0㎏,6200,동래구,6521,동래구,321,5.18%,"6,361"
2016-07-07,대파,1.0㎏,4000,동래구,5000,동래구,1000,25.0%,"4,500"
2016-07-07,돼지고기,삼겹살 500g,7900,동래구,11000,동래구,3100,39.24%,"9,450"
2016-07-07,두부,500g 판두부(국산포장두부 420g) 1모,3849,동래구,4365,동래구,516,13.41%,"4,107"
2016-07-07,라면,신라면 120g 1봉지,634,동래구,640,동래구,6,0.95%,637
2016-07-07,맥주,하이트 500㎖ 1병,1260,동래구,1350,동래구,90,7.14%,"1,305"
2016-07-07,무,2.0㎏ 1개,1600,동래구,1800,동래구,200,12.5%,"1,700"
2016-07-07,밀가루,백설표 중력분1등2.5㎏,3400,동래구,3430,동래구,30,0.88%,"3,415"
2016-07-07,밀감,100g 정도10개,9980,동래구,12900,동래구,2920,29.26%,"11,440"
2016-07-07,배,600g 정도 신고 10개,26000,동래구,38741,동래구,12741,49.0%,"32,371"
2016-07-07,배추,2.0㎏ 1포기,2200,동래구,2980,동래구,780,35.45%,"2,590"
2016-07-07,부엌용세제,참그린1.4㎏1봉리필용,3480,동래구,6650,동래구,3170,91.09%,"5,065"
2016-07-07,분말커피,맥심 스틱(커피믹스) 모카골드 100T,13850,동래구,14500,동래구,650,4.69%,"14,175"
2016-07-07,사과,300g정도 부사 10개,13600,동래구,19895,동래구,6295,46.29%,"16,748"
2016-07-07,사이다,칠성 PET병 1.5ℓ,2450,동래구,2450,동래구,0,0.0%,"2,450"
2016-07-07,설탕,백설표 정백당 1㎏,1610,동래구,1790,동래구,180,11.18%,"1,700"
2016-07-07,소주,시원소주 360㎖ 1병,1130,동래구,1130,동래구,0,0.0%,"1,130"
2016-07-07,쇠고기,한우등심 1등급 500g,49000,동래구,49600,동래구,600,1.22%,"49,300"
2016-07-07,식용유,백설표콩기름1.8ℓ,4900,동래구,6950,동래구,2050,41.84%,"5,925"
2016-07-07,쌀,정미포장미 20㎏,35900,동래구,44500,동래구,8600,23.96%,"40,200"
2016-07-07,양파,1.0㎏-잎없는것,1480,동래구,1965,동래구,485,32.77%,"1,723"
2016-07-07,우유,부산우유 200㎖ 종이팩,730,동래구,730,동래구,0,0.0%,730
2016-07-07,참기름,오뚜기 320㎖ 1병,6600,동래구,6600,동래구,0,0.0%,"6,600"
2016-07-07,커피크림,동서 500g 리필용,2500,동래구,2550,동래구,50,2.0%,"2,525"
2016-07-07,콜라,코카콜라 PET병 1.8ℓ,2220,동래구,2520,동래구,300,13.51%,"2,370"
2016-07-07,화장지,뽀삐플러스30m×30롤(3겹),15780,동래구,18386,동래구,2606,16.51%,"17,083"
