날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2021-01-07,가루비누,"세탁용세제(LG테크),가루형,3.0kg",5175,사상구,14850,부산진구,9675,186.96%,"10,013"
2021-01-07,간장,오복왕표 0.9ℓ 1병,5200,북구,11900,사상구,6700,128.85%,"5,775"
2021-01-07,갈치,60cm정도 500g 1마리(냉동),6000,북구,18181,해운대구,12181,203.02%,"9,900"
2021-01-07,고등어,30㎝정도 500g 1마리,3800,사하구,7347,부산진구,3547,93.34%,"4,396"
2021-01-07,달걀,오경슈퍼란60g정도 10개,2980,남구,3490,부산진구,510,17.11%,"2,985"
2021-01-07,닭고기,육계 1.0㎏,5300,해운대구,9990,사상구,4690,88.49%,"7,046"
2021-01-07,대파,1.0㎏,3228,해운대구,6414,동래구,3186,98.7%,"3,906"
2021-01-07,돼지고기,삼겹살 500g,6900,동래구,17950,부산진구,11050,160.14%,"7,450"
2021-01-07,두부,500g 판두부(국산포장두부 420g) 1모,1500,북구,5194,부산진구,3694,246.27%,"3,347"
2021-01-07,라면,신라면 120g 1봉지,676,남구,3380,사상구,2704,400.0%,676
2021-01-07,맥주,하이트 500㎖ 1병,1410,남구,1540,남구,130,9.22%,"1,475"
2021-01-07,무,2.0㎏ 1개,1480,북구,4580,부산진구,3100,209.46%,"1,580"
2021-01-07,밀가루,백설표 중력분1등2.5㎏,2890,사상구,3790,사하구,900,31.14%,"2,985"
2021-01-07,밀감,100g 정도10개,2163,동래구,4996,해운대구,2833,130.98%,"2,482"
2021-01-07,배,600g 정도 신고 10개,29980,부산진구,59940,사상구,29960,99.93%,"29,980"
2021-01-07,배추,2.0㎏ 1포기,1474,남구,4990,사하구,3516,238.53%,"2,227"
2021-01-07,부엌용세제,참그린1.4㎏1봉리필용,2893,해운대구,6930,남구,4037,139.54%,"3,330"
2021-01-07,분말커피,맥심 스틱(커피믹스) 모카골드 100T,13500,남구,15900,사하구,2400,17.78%,"13,700"
2021-01-07,사과,300g정도 부사 10개,11111,해운대구,28781,해운대구,17670,159.03%,"18,769"
2021-01-07,사이다,칠성 PET병 1.5ℓ,1816,남구,2800,북구,984,54.19%,"2,203"
2021-01-07,설탕,백설표 정백당 1㎏,1580,동래구,1790,남구,210,13.29%,"1,685"
2021-01-07,소주,시원소주 360㎖ 1병,1190,남구,1380,사상구,190,15.97%,"1,220"
2021-01-07,쇠고기,한우등심 1등급 500g,44400,해운대구,79950,해운대구,35550,80.07%,"63,117"
2021-01-07,식용유,백설표콩기름1.8ℓ,4480,북구,8340,사상구,3860,86.16%,"4,730"
2021-01-07,쌀,정미포장미 20㎏,57900,동래구,69900,해운대구,12000,20.73%,"59,950"
2021-01-07,양파,1.0㎏-잎없는것,1992,사상구,4289,부산진구,2297,115.31%,"2,979"
2021-01-07,오징어,25cm정도 500g 2마리(냉동),5423,부산진구,12550,사상구,7127,131.42%,"5,423"
2021-01-07,우유,부산우유 200㎖ 종이팩,796,남구,800,해운대구,4,0.5%,796
2021-01-07,참기름,오뚜기 320㎖ 1병,4380,북구,8980,남구,4600,105.02%,"5,640"
2021-01-07,커피크림,동서 500g 리필용,2350,해운대구,3290,남구,940,40.0%,"2,465"
2021-01-07,콜라,코카콜라 PET병 1.8ℓ,2490,부산진구,3990,사상구,1500,60.24%,"2,490"
2021-01-07,화장지,뽀삐플러스30m×30롤(3겹),9831,해운대구,26100,남구,16269,165.49%,"15,768"
2021-04-08,가루비누,"세탁용세제(LG테크),가루형,3.0kg",3712,사하구,10492,사하구,6780,182.65%,"7,102"
2021-04-08,간장,오복왕표 0.9ℓ 1병,5200,북구,8417,사상구,3217,61.87%,"5,775"
2021-04-08,갈치,60cm정도 500g 1마리(냉동),6500,북구,18181,해운대구,11681,179.71%,"11,417"
2021-04-08,고등어,30㎝정도 500g 1마리,4822,부산진구,6523,사상구,1701,35.28%,"4,822"
2021-04-08,달걀,오경슈퍼란60g정도 10개,3186,북구,3990,부산진구,804,25.24%,"3,318"
2021-04-08,닭고기,육계 1.0㎏,4980,남구,9990,사상구,5010,100.6%,"6,238"
2021-04-08,대파,1.0㎏,5956,해운대구,9983,사하구,4027,67.61%,"7,069"
2021-04-08,돼지고기,삼겹살 500g,6900,동래구,17950,해운대구,11050,160.14%,"8,950"
2021-04-08,두부,500g 판두부(국산포장두부 420g) 1모,1500,북구,5620,해운대구,4120,274.67%,"3,347"
2021-04-08,라면,신라면 120g 1봉지,676,남구,680,북구,4,0.59%,676
2021-04-08,맥주,하이트 500㎖ 1병,1410,남구,1540,남구,130,9.22%,"1,475"
2021-04-08,무,2.0㎏ 1개,1047,해운대구,2916,해운대구,1869,178.51%,"1,670"
2021-04-08,밀가루,백설표 중력분1등2.5㎏,3080,남구,3790,사하구,710,23.05%,"3,085"
2021-04-08,밀감,100g 정도10개,6070,남구,11420,사상구,5350,88.14%,"7,477"
2021-04-08,배,600g 정도 신고 10개,30000,북구,67023,사상구,37023,123.41%,"39,324"
