날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2021-01-07,가루비누,"세탁용세제(LG테크),가루형,3.0kg",5175,사상구,14850,사상구,9675,186.96%,"10,013"
2021-01-07,간장,오복왕표 0.9ℓ 1병,11900,사상구,11900,사상구,0,0.0%,"11,900"
2021-01-07,갈치,60cm정도 500g 1마리(냉동),9310,사상구,10642,사상구,1332,14.31%,"9,976"
2021-01-07,고등어,30㎝정도 500g 1마리,4142,사상구,5625,사상구,1483,35.8%,"4,884"
2021-01-07,달걀,오경슈퍼란60g정도 10개,2980,사상구,3490,사상구,510,17.11%,"3,235"
2021-01-07,닭고기,육계 1.0㎏,9980,사상구,9990,사상구,10,0.1%,"9,985"
2021-01-07,대파,1.0㎏,3725,사상구,4290,사상구,565,15.17%,"4,008"
2021-01-07,돼지고기,삼겹살 500g,9900,사상구,10450,사상구,550,5.56%,"10,175"
2021-01-07,두부,500g 판두부(국산포장두부 420g) 1모,4415,사상구,4531,사상구,116,2.63%,"4,473"
2021-01-07,라면,신라면 120g 1봉지,676,사상구,3380,사상구,2704,400.0%,"2,028"
2021-01-07,맥주,하이트 500㎖ 1병,1540,사상구,1540,사상구,0,0.0%,"1,540"
2021-01-07,무,2.0㎏ 1개,3160,사상구,3322,사상구,162,5.13%,"3,241"
2021-01-07,밀가루,백설표 중력분1등2.5㎏,2890,사상구,3080,사상구,190,6.57%,"2,985"
2021-01-07,밀감,100g 정도10개,2570,사상구,3200,사상구,630,24.51%,"2,885"
2021-01-07,배,600g 정도 신고 10개,43620,사상구,59940,사상구,16320,37.41%,"51,780"
2021-01-07,배추,2.0㎏ 1포기,1580,사상구,1990,사상구,410,25.95%,"1,785"
2021-01-07,부엌용세제,참그린1.4㎏1봉리필용,3950,사상구,6930,사상구,2980,75.44%,"5,440"
2021-01-07,분말커피,맥심 스틱(커피믹스) 모카골드 100T,14800,사상구,14990,사상구,190,1.28%,"14,895"
2021-01-07,사과,300g정도 부사 10개,21630,사상구,27000,사상구,5370,24.83%,"24,315"
