날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2022-01-20,가루비누,"세탁용세제(LG테크),가루형,3.0kg",5992,사하구,6675,사하구,683,11.4%,"6,334"
2022-01-20,간장,오복왕표 0.9ℓ 1병,6990,사하구,7500,사하구,510,7.3%,"7,245"
2022-01-20,갈치,60cm정도 500g 1마리(냉동),9800,사하구,9900,사하구,100,1.02%,"9,850"
2022-01-20,고등어,30㎝정도 500g 1마리,3809,사하구,4433,사하구,624,16.38%,"4,121"
2022-01-20,달걀,오경슈퍼란60g정도 10개,3590,사하구,3990,사하구,400,11.14%,"3,790"
2022-01-20,닭고기,육계 1.0㎏,5990,사하구,8980,사하구,2990,49.92%,"7,485"
2022-01-20,대파,1.0㎏,3557,사하구,4316,사하구,759,21.34%,"3,937"
2022-01-20,돼지고기,삼겹살 500g,11950,사하구,12400,사하구,450,3.77%,"12,175"
2022-01-20,두부,500g 판두부(국산포장두부 420g) 1모,5194,사하구,5515,사하구,321,6.18%,"5,355"
2022-01-20,라면,신라면 120g 1봉지,736,사하구,738,사하구,2,0.27%,737
2022-01-20,맥주,하이트 500㎖ 1병,1420,사하구,1440,사하구,20,1.41%,"1,430"
2022-01-20,무,2.0㎏ 1개,1490,사하구,1590,사하구,100,6.71%,"1,540"
2022-01-20,밀가루,백설표 중력분1등2.5㎏,3990,사하구,4090,사하구,100,2.51%,"4,040"
2022-01-20,밀감,100g 정도10개,5160,사하구,6450,사하구,1290,25.0%,"5,805"
2022-01-20,배,600g 정도 신고 10개,24750,사하구,44700,사하구,19950,80.61%,"34,725"
2022-01-20,배추,2.0㎏ 1포기,3290,사하구,3990,사하구,700,21.28%,"3,640"
2022-01-20,부엌용세제,참그린1.4㎏1봉리필용,3900,사하구,6930,사하구,3030,77.69%,"5,415"
2022-01-20,분말커피,맥심 스틱(커피믹스) 모카골드 100T,14980,사하구,17900,사하구,2920,19.49%,"16,440"
2022-01-20,사과,300g정도 부사 10개,9900,사하구,17980,사하구,8080,81.62%,"13,940"
2022-01-20,사이다,칠성 PET병 1.5ℓ,2325,사하구,2566,사하구,241,10.37%,"2,446"
2022-01-20,설탕,백설표 정백당 1㎏,1780,사하구,1990,사하구,210,11.8%,"1,885"
2022-01-20,소주,시원소주 360㎖ 1병,1280,사하구,1290,사하구,10,0.78%,"1,285"
2022-01-20,쇠고기,한우등심 1등급 500g,58800,사하구,59500,사하구,700,1.19%,"59,150"
2022-01-20,식용유,백설표콩기름1.8ℓ,5790,사하구,7290,사하구,1500,25.91%,"6,540"
2022-01-20,쌀,정미포장미 20㎏,50900,사하구,59900,사하구,9000,17.68%,"55,400"
2022-01-20,양파,1.0㎏-잎없는것,1995,사하구,2193,사하구,198,9.92%,"2,094"
2022-01-20,오징어,25cm정도 500g 2마리(냉동),9400,사하구,9900,사하구,500,5.32%,"9,650"
2022-01-20,우유,부산우유 200㎖ 종이팩,873,사하구,873,사하구,0,0.0%,873
