날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2022-01-20,가루비누,"세탁용세제(LG테크),가루형,3.0kg",5950,동래구,6680,동래구,730,12.27%,"6,315"
2022-01-20,간장,오복왕표 0.9ℓ 1병,6980,동래구,7500,동래구,520,7.45%,"7,240"
2022-01-20,갈치,60cm정도 500g 1마리(냉동),9800,동래구,17800,동래구,8000,81.63%,"13,800"
2022-01-20,고등어,30㎝정도 500g 1마리,4000,동래구,4933,동래구,933,23.33%,"4,467"
2022-01-20,달걀,오경슈퍼란60g정도 10개,3980,동래구,4280,동래구,300,7.54%,"4,130"
2022-01-20,닭고기,육계 1.0㎏,5483,동래구,8980,동래구,3497,63.78%,"7,232"
2022-01-20,대파,1.0㎏,3254,동래구,3600,동래구,346,10.63%,"3,427"
2022-01-20,돼지고기,삼겹살 500g,12500,동래구,12900,동래구,400,3.2%,"12,700"
2022-01-20,두부,500g 판두부(국산포장두부 420g) 1모,5194,동래구,5200,동래구,6,0.12%,"5,197"
2022-01-20,라면,신라면 120g 1봉지,736,동래구,736,동래구,0,0.0%,736
2022-01-20,맥주,하이트 500㎖ 1병,1410,동래구,1450,동래구,40,2.84%,"1,430"
2022-01-20,무,2.0㎏ 1개,1411,동래구,1460,동래구,49,3.47%,"1,436"
2022-01-20,밀가루,백설표 중력분1등2.5㎏,3680,동래구,3880,동래구,200,5.43%,"3,780"
2022-01-20,밀감,100g 정도10개,3300,동래구,4400,동래구,1100,33.33%,"3,850"
2022-01-20,배,600g 정도 신고 10개,25826,동래구,45200,동래구,19374,75.02%,"35,513"
2022-01-20,배추,2.0㎏ 1포기,3500,동래구,3990,동래구,490,14.0%,"3,745"
2022-01-20,부엌용세제,참그린1.4㎏1봉리필용,3900,동래구,6930,동래구,3030,77.69%,"5,415"
2022-01-20,분말커피,맥심 스틱(커피믹스) 모카골드 100T,14980,동래구,15900,동래구,920,6.14%,"15,440"
2022-01-20,사과,300g정도 부사 10개,18500,동래구,27962,동래구,9462,51.15%,"23,231"
2022-01-20,사이다,칠성 PET병 1.5ℓ,2566,동래구,2680,동래구,114,4.44%,"2,623"
2022-01-20,설탕,백설표 정백당 1㎏,1780,동래구,1800,동래구,20,1.12%,"1,790"
2022-01-20,소주,시원소주 360㎖ 1병,1280,동래구,1280,동래구,0,0.0%,"1,280"
2022-01-20,쇠고기,한우등심 1등급 500g,50000,동래구,58800,동래구,8800,17.6%,"54,400"
2022-01-20,식용유,백설표콩기름1.8ℓ,5480,동래구,7280,동래구,1800,32.85%,"6,380"
2022-01-20,쌀,정미포장미 20㎏,50900,동래구,56500,동래구,5600,11.0%,"53,700"
2022-01-20,양파,1.0㎏-잎없는것,2160,동래구,2390,동래구,230,10.65%,"2,275"
2022-01-20,오징어,25cm정도 500g 2마리(냉동),7071,동래구,9000,동래구,1929,27.28%,"8,036"
2022-01-20,우유,부산우유 200㎖ 종이팩,873,동래구,900,동래구,27,3.09%,887
2022-01-20,참기름,오뚜기 320㎖ 1병,7980,동래구,8850,동래구,870,10.9%,"8,415"
2022-01-20,커피크림,동서 500g 리필용,2730,동래구,3000,동래구,270,9.89%,"2,865"
2022-01-20,콜라,코카콜라 PET병 1.8ℓ,2820,동래구,3650,동래구,830,29.43%,"3,235"
2022-01-20,화장지,뽀삐플러스30m×30롤(3겹),16706,동래구,16800,동래구,94,0.56%,"16,753"
2022-04-21,가루비누,"세탁용세제(LG테크),가루형,3.0kg",7450,동래구,8625,동래구,1175,15.77%,"8,038"
2022-04-21,간장,오복왕표 0.9ℓ 1병,6980,동래구,7500,동래구,520,7.45%,"7,240"
2022-04-21,갈치,60cm정도 500g 1마리(냉동),11000,동래구,19142,동래구,8142,74.02%,"15,071"
2022-04-21,달걀,오경슈퍼란60g정도 10개,3980,동래구,4280,동래구,300,7.54%,"4,130"
2022-04-21,닭고기,육계 1.0㎏,6650,동래구,9980,동래구,3330,50.08%,"8,315"
2022-04-21,대파,1.0㎏,2630,동래구,2943,동래구,313,11.9%,"2,787"
2022-04-21,돼지고기,삼겹살 500g,10900,동래구,12600,동래구,1700,15.6%,"11,750"
2022-04-21,두부,500g 판두부(국산포장두부 420g) 1모,5194,동래구,5200,동래구,6,0.12%,"5,197"
2022-04-21,라면,신라면 120g 1봉지,736,동래구,736,동래구,0,0.0%,736
2022-04-21,맥주,하이트 500㎖ 1병,1550,동래구,1580,동래구,30,1.94%,"1,565"
2022-04-21,무,2.0㎏ 1개,1400,동래구,2105,동래구,705,50.36%,"1,753"
2022-04-21,밀가루,백설표 중력분1등2.5㎏,3880,동래구,4090,동래구,210,5.41%,"3,985"
2022-04-21,배,600g 정도 신고 10개,31733,동래구,42300,동래구,10567,33.3%,"37,017"
2022-04-21,배추,2.0㎏ 1포기,4200,동래구,4990,동래구,790,18.81%,"4,595"
2022-04-21,부엌용세제,참그린1.4㎏1봉리필용,4400,동래구,6950,동래구,2550,57.95%,"5,675"
2022-04-21,분말커피,맥심 스틱(커피믹스) 모카골드 100T,14980,동래구,15900,동래구,920,6.14%,"15,440"
2022-04-21,사과,300g정도 부사 10개,21400,동래구,21459,동래구,59,0.28%,"21,430"
2022-04-21,사이다,칠성 PET병 1.5ℓ,2820,동래구,2980,동래구,160,5.67%,"2,900"
2022-04-21,설탕,백설표 정백당 1㎏,1780,동래구,1790,동래구,10,0.56%,"1,785"
2022-04-21,소주,시원소주 360㎖ 1병,1380,동래구,1380,동래구,0,0.0%,"1,380"
2022-04-21,쇠고기,한우등심 1등급 500g,50000,동래구,56500,동래구,6500,13.0%,"53,250"
2022-04-21,식용유,백설표콩기름1.8ℓ,6580,동래구,8100,동래구,1520,23.1%,"7,340"
2022-04-21,쌀,정미포장미 20㎏,48900,동래구,61000,동래구,12100,24.74%,"54,950"
2022-04-21,양파,1.0㎏-잎없는것,1993,동래구,2200,동래구,207,10.39%,"2,097"
2022-04-21,오징어,25cm정도 500g 2마리(냉동),4700,동래구,7000,동래구,2300,48.94%,"5,850"
2022-04-21,우유,부산우유 200㎖ 종이팩,873,동래구,900,동래구,27,3.09%,887
2022-04-21,참기름,오뚜기 320㎖ 1병,8750,동래구,8850,동래구,100,1.14%,"8,800"
2022-04-21,커피크림,동서 500g 리필용,2730,동래구,3000,동래구,270,9.89%,"2,865"
2022-04-21,콜라,코카콜라 PET병 1.8ℓ,2850,동래구,3650,동래구,800,28.07%,"3,250"
2022-04-21,화장지,뽀삐플러스30m×30롤(3겹),16820,동래구,19939,동래구,3119,18.54%,"18,380"
2022-07-21,가루비누,"세탁용세제(LG테크),가루형,3.0kg",7425,동래구,8870,동래구,1445,19.46%,"8,148"
2022-07-21,간장,오복왕표 0.9ℓ 1병,6350,동래구,7500,동래구,1150,18.11%,"6,925"
2022-07-21,갈치,60cm정도 500g 1마리(냉동),11900,동래구,15840,동래구,3940,33.11%,"13,870"
2022-07-21,고등어,30㎝정도 500g 1마리,4950,동래구,5000,동래구,50,1.01%,"4,975"
2022-07-21,달걀,오경슈퍼란60g정도 10개,3980,동래구,4400,동래구,420,10.55%,"4,190"
2022-07-21,닭고기,육계 1.0㎏,6900,동래구,8980,동래구,2080,30.14%,"7,940"
2022-07-21,대파,1.0㎏,2958,동래구,3730,동래구,772,26.1%,"3,344"
2022-07-21,돼지고기,삼겹살 500g,9900,동래구,13600,동래구,3700,37.37%,"11,750"
2022-07-21,두부,500g 판두부(국산포장두부 420g) 1모,5194,동래구,5200,동래구,6,0.12%,"5,197"
2022-07-21,라면,신라면 120g 1봉지,736,동래구,736,동래구,0,0.0%,736
2022-07-21,맥주,하이트 500㎖ 1병,1550,동래구,1580,동래구,30,1.94%,"1,565"
2022-07-21,무,2.0㎏ 1개,2200,동래구,2990,동래구,790,35.91%,"2,595"
2022-07-21,밀가루,백설표 중력분1등2.5㎏,4600,동래구,4600,동래구,0,0.0%,"4,600"
2022-07-21,밀감,100g 정도10개,6613,동래구,10600,동래구,3987,60.29%,"8,607"
2022-07-21,배,600g 정도 신고 10개,34400,동래구,43300,동래구,8900,25.87%,"38,850"
2022-07-21,배추,2.0㎏ 1포기,5410,동래구,5990,동래구,580,10.72%,"5,700"
