날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2022-01-20,가루비누,"세탁용세제(LG테크),가루형,3.0kg",10425,사상구,13425,사상구,3000,28.78%,"11,925"
2022-01-20,간장,오복왕표 0.9ℓ 1병,8417,사상구,9264,사상구,847,10.06%,"8,841"
2022-01-20,갈치,60cm정도 500g 1마리(냉동),15800,사상구,18625,사상구,2825,17.88%,"17,213"
2022-01-20,고등어,30㎝정도 500g 1마리,5240,사상구,7541,사상구,2301,43.91%,"6,391"
2022-01-20,달걀,오경슈퍼란60g정도 10개,3980,사상구,4300,사상구,320,8.04%,"4,140"
2022-01-20,닭고기,육계 1.0㎏,7480,사상구,7590,사상구,110,1.47%,"7,535"
2022-01-20,대파,1.0㎏,2920,사상구,2990,사상구,70,2.4%,"2,955"
2022-01-20,돼지고기,삼겹살 500g,9950,사상구,14800,사상구,4850,48.74%,"12,375"
2022-01-20,두부,500g 판두부(국산포장두부 420g) 1모,5194,사상구,5194,사상구,0,0.0%,"5,194"
2022-01-20,라면,신라면 120g 1봉지,736,사상구,736,사상구,0,0.0%,736
2022-01-20,맥주,하이트 500㎖ 1병,1540,사상구,1540,사상구,0,0.0%,"1,540"
2022-01-20,무,2.0㎏ 1개,2700,사상구,2980,사상구,280,10.37%,"2,840"
2022-01-20,밀가루,백설표 중력분1등2.5㎏,3880,사상구,3890,사상구,10,0.26%,"3,885"
2022-01-20,밀감,100g 정도10개,3140,사상구,4600,사상구,1460,46.5%,"3,870"
2022-01-20,배,600g 정도 신고 10개,43040,사상구,62700,사상구,19660,45.68%,"52,870"
2022-01-20,배추,2.0㎏ 1포기,2560,사상구,3517,사상구,957,37.38%,"3,039"
2022-01-20,부엌용세제,참그린1.4㎏1봉리필용,7629,사상구,9531,사상구,1902,24.93%,"8,580"
2022-01-20,분말커피,맥심 스틱(커피믹스) 모카골드 100T,15980,사상구,15980,사상구,0,0.0%,"15,980"
2022-01-20,사과,300g정도 부사 10개,15810,사상구,27475,사상구,11665,73.78%,"21,643"
2022-01-20,사이다,칠성 PET병 1.5ℓ,2566,사상구,2566,사상구,0,0.0%,"2,566"
2022-01-20,설탕,백설표 정백당 1㎏,1780,사상구,1790,사상구,10,0.56%,"1,785"
2022-01-20,소주,시원소주 360㎖ 1병,1190,사상구,1380,사상구,190,15.97%,"1,285"
2022-01-20,쇠고기,한우등심 1등급 500g,62666,사상구,66400,사상구,3734,5.96%,"64,533"
2022-01-20,식용유,백설표콩기름1.8ℓ,6180,사상구,6588,사상구,408,6.6%,"6,384"
2022-01-20,쌀,정미포장미 20㎏,50900,사상구,68300,사상구,17400,34.18%,"59,600"
2022-01-20,양파,1.0㎏-잎없는것,2211,사상구,2490,사상구,279,12.62%,"2,351"
2022-01-20,오징어,25cm정도 500g 2마리(냉동),11812,사상구,12800,사상구,988,8.36%,"12,306"
2022-01-20,우유,부산우유 200㎖ 종이팩,880,사상구,880,사상구,0,0.0%,880
2022-01-20,참기름,오뚜기 320㎖ 1병,8480,사상구,9290,사상구,810,9.55%,"8,885"
2022-01-20,커피크림,동서 500g 리필용,2730,사상구,3590,사상구,860,31.5%,"3,160"
2022-01-20,콜라,코카콜라 PET병 1.8ℓ,2780,사상구,2900,사상구,120,4.32%,"2,840"
2022-01-20,화장지,뽀삐플러스30m×30롤(3겹),9900,사상구,13900,사상구,4000,40.4%,"11,900"
2022-04-21,가루비누,"세탁용세제(LG테크),가루형,3.0kg",6712,사상구,13087,사상구,6375,94.98%,"9,900"
2022-04-21,간장,오복왕표 0.9ℓ 1병,8417,사상구,9264,사상구,847,10.06%,"8,841"
2022-04-21,갈치,60cm정도 500g 1마리(냉동),13040,사상구,16635,사상구,3595,27.57%,"14,838"
2022-04-21,고등어,30㎝정도 500g 1마리,6250,사상구,6715,사상구,465,7.44%,"6,483"
2022-04-21,달걀,오경슈퍼란60g정도 10개,3890,사상구,3980,사상구,90,2.31%,"3,935"
2022-04-21,닭고기,육계 1.0㎏,8280,사상구,12990,사상구,4710,56.88%,"10,635"
2022-04-21,대파,1.0㎏,2990,사상구,3310,사상구,320,10.7%,"3,150"
2022-04-21,돼지고기,삼겹살 500g,11900,사상구,13900,사상구,2000,16.81%,"12,900"
2022-04-21,두부,500g 판두부(국산포장두부 420g) 1모,5194,사상구,5194,사상구,0,0.0%,"5,194"
2022-04-21,라면,신라면 120g 1봉지,736,사상구,736,사상구,0,0.0%,736
2022-04-21,맥주,하이트 500㎖ 1병,1540,사상구,1650,사상구,110,7.14%,"1,595"
2022-04-21,무,2.0㎏ 1개,2900,사상구,3580,사상구,680,23.45%,"3,240"
2022-04-21,밀가루,백설표 중력분1등2.5㎏,3880,사상구,3890,사상구,10,0.26%,"3,885"
2022-04-21,밀감,100g 정도10개,9000,사상구,9990,사상구,990,11.0%,"9,495"
2022-04-21,배,600g 정도 신고 10개,43620,사상구,59940,사상구,16320,37.41%,"51,780"
2022-04-21,배추,2.0㎏ 1포기,3200,사상구,4433,사상구,1233,38.53%,"3,817"
2022-04-21,부엌용세제,참그린1.4㎏1봉리필용,3814,사상구,6113,사상구,2299,60.28%,"4,964"
2022-04-21,분말커피,맥심 스틱(커피믹스) 모카골드 100T,13000,사상구,14980,사상구,1980,15.23%,"13,990"
2022-04-21,사과,300g정도 부사 10개,32450,사상구,32475,사상구,25,0.08%,"32,463"
2022-04-21,사이다,칠성 PET병 1.5ℓ,2316,사상구,2816,사상구,500,21.59%,"2,566"
2022-04-21,설탕,백설표 정백당 1㎏,1780,사상구,1780,사상구,0,0.0%,"1,780"
2022-04-21,소주,시원소주 360㎖ 1병,1310,사상구,1380,사상구,70,5.34%,"1,345"
2022-04-21,쇠고기,한우등심 1등급 500g,72950,사상구,83000,사상구,10050,13.78%,"77,975"
2022-04-21,식용유,백설표콩기름1.8ℓ,7680,사상구,7680,사상구,0,0.0%,"7,680"
2022-04-21,쌀,정미포장미 20㎏,49900,사상구,64900,사상구,15000,30.06%,"57,400"
2022-04-21,양파,1.0㎏-잎없는것,2211,사상구,2300,사상구,89,4.03%,"2,256"
2022-04-21,오징어,25cm정도 500g 2마리(냉동),11635,사상구,11812,사상구,177,1.52%,"11,724"
2022-04-21,우유,부산우유 200㎖ 종이팩,880,사상구,880,사상구,0,0.0%,880
2022-04-21,참기름,오뚜기 320㎖ 1병,8750,사상구,9290,사상구,540,6.17%,"9,020"
2022-04-21,커피크림,동서 500g 리필용,2730,사상구,2730,사상구,0,0.0%,"2,730"
2022-04-21,콜라,코카콜라 PET병 1.8ℓ,2840,사상구,2840,사상구,0,0.0%,"2,840"
2022-04-21,화장지,뽀삐플러스30m×30롤(3겹),9900,사상구,14900,사상구,5000,50.51%,"12,400"
2022-07-21,가루비누,"세탁용세제(LG테크),가루형,3.0kg",6543,사상구,14850,사상구,8307,126.96%,"10,697"
2022-07-21,간장,오복왕표 0.9ℓ 1병,8417,사상구,9264,사상구,847,10.06%,"8,841"
2022-07-21,갈치,60cm정도 500g 1마리(냉동),13300,사상구,14875,사상구,1575,11.84%,"14,088"
2022-07-21,고등어,30㎝정도 500g 1마리,6185,사상구,6555,사상구,370,5.98%,"6,370"
2022-07-21,달걀,오경슈퍼란60g정도 10개,3890,사상구,3980,사상구,90,2.31%,"3,935"
