날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2019-01-03,가루비누,"세탁용세제(LG테크),가루형,3.0kg",8175,남구,15675,남구,7500,91.74%,"11,925"
2019-01-03,간장,오복왕표 0.9ℓ 1병,6300,남구,6300,남구,0,0.0%,"6,300"
2019-01-03,달걀,오경슈퍼란60g정도 10개,2680,남구,2680,남구,0,0.0%,"2,680"
2019-01-03,닭고기,육계 1.0㎏,5145,남구,6180,남구,1035,20.12%,"5,663"
2019-01-03,대파,1.0㎏,4082,남구,4531,남구,449,11.0%,"4,307"
2019-01-03,돼지고기,삼겹살 500g,7450,남구,13800,남구,6350,85.23%,"10,625"
2019-01-03,두부,500g 판두부(국산포장두부 420g) 1모,4365,남구,4365,남구,0,0.0%,"4,365"
2019-01-03,라면,신라면 120g 1봉지,676,남구,676,남구,0,0.0%,676
2019-01-03,맥주,하이트 500㎖ 1병,1400,남구,1410,남구,10,0.71%,"1,405"
2019-01-03,무,2.0㎏ 1개,1532,남구,1706,남구,174,11.36%,"1,619"
2019-01-03,밀가루,백설표 중력분1등2.5㎏,3080,남구,3290,남구,210,6.82%,"3,185"
2019-01-03,밀감,100g 정도10개,2980,남구,4300,남구,1320,44.3%,"3,640"
2019-01-03,배,600g 정도 신고 10개,23707,남구,47876,남구,24169,101.95%,"35,792"
2019-01-03,배추,2.0㎏ 1포기,1747,남구,1800,남구,53,3.03%,"1,774"
2019-01-03,부엌용세제,참그린1.4㎏1봉리필용,3500,남구,7990,남구,4490,128.29%,"5,745"
2019-01-03,분말커피,맥심 스틱(커피믹스) 모카골드 100T,13500,남구,13900,남구,400,2.96%,"13,700"
2019-01-03,사과,300g정도 부사 10개,13359,남구,19177,남구,5818,43.55%,"16,268"
2019-01-03,사이다,칠성 PET병 1.5ℓ,1649,남구,2450,남구,801,48.57%,"2,050"
2019-01-03,설탕,백설표 정백당 1㎏,1580,남구,1630,남구,50,3.16%,"1,605"
2019-01-03,소주,시원소주 360㎖ 1병,1190,남구,1190,남구,0,0.0%,"1,190"
2019-01-03,쇠고기,한우등심 1등급 500g,34950,남구,39950,남구,5000,14.31%,"37,450"
2019-01-03,식용유,백설표콩기름1.8ℓ,5040,남구,6950,남구,1910,37.9%,"5,995"
2019-01-03,쌀,정미포장미 20㎏,51900,남구,51990,남구,90,0.17%,"51,945"
2019-01-03,양파,1.0㎏-잎없는것,1439,남구,1798,남구,359,24.95%,"1,619"
2019-01-03,우유,부산우유 200㎖ 종이팩,796,남구,796,남구,0,0.0%,796
2019-01-03,참기름,오뚜기 320㎖ 1병,7250,남구,7290,남구,40,0.55%,"7,270"
2019-01-03,커피크림,동서 500g 리필용,2550,남구,3290,남구,740,29.02%,"2,920"
2019-01-03,콜라,코카콜라 PET병 1.8ℓ,2480,남구,3130,남구,650,26.21%,"2,805"
2019-01-03,화장지,뽀삐플러스30m×30롤(3겹),17900,남구,19600,남구,1700,9.5%,"18,750"
2019-04-04,가루비누,"세탁용세제(LG테크),가루형,3.0kg",8175,남구,14175,남구,6000,73.39%,"11,175"
2019-04-04,간장,오복왕표 0.9ℓ 1병,6300,남구,6300,남구,0,0.0%,"6,300"
2019-04-04,달걀,오경슈퍼란60g정도 10개,2480,남구,2690,남구,210,8.47%,"2,585"
2019-04-04,닭고기,육계 1.0㎏,5145,남구,5980,남구,835,16.23%,"5,563"
2019-04-04,대파,1.0㎏,1753,남구,2300,남구,547,31.2%,"2,027"
2019-04-04,돼지고기,삼겹살 500g,7400,남구,15400,남구,8000,108.11%,"11,400"
2019-04-04,두부,500g 판두부(국산포장두부 420g) 1모,4531,남구,4531,남구,0,0.0%,"4,531"
2019-04-04,라면,신라면 120g 1봉지,676,남구,676,남구,0,0.0%,676
2019-04-04,맥주,하이트 500㎖ 1병,1400,남구,1410,남구,10,0.71%,"1,405"
2019-04-04,무,2.0㎏ 1개,2186,남구,2560,남구,374,17.11%,"2,373"
2019-04-04,밀가루,백설표 중력분1등2.5㎏,3080,남구,3290,남구,210,6.82%,"3,185"
2019-04-04,밀감,100g 정도10개,6995,남구,7480,남구,485,6.93%,"7,238"
2019-04-04,배,600g 정도 신고 10개,39800,남구,45718,남구,5918,14.87%,"42,759"
2019-04-04,배추,2.0㎏ 1포기,1330,남구,1804,남구,474,35.64%,"1,567"
2019-04-04,부엌용세제,참그린1.4㎏1봉리필용,3500,남구,7990,남구,4490,128.29%,"5,745"
2019-04-04,분말커피,맥심 스틱(커피믹스) 모카골드 100T,10900,남구,13500,남구,2600,23.85%,"12,200"
2019-04-04,사과,300g정도 부사 10개,14196,남구,19380,남구,5184,36.52%,"16,788"
2019-04-04,사이다,칠성 PET병 1.5ℓ,1816,남구,2690,남구,874,48.13%,"2,253"
2019-04-04,설탕,백설표 정백당 1㎏,1580,남구,1630,남구,50,3.16%,"1,605"
2019-04-04,소주,시원소주 360㎖ 1병,1190,남구,1190,남구,0,0.0%,"1,190"
2019-04-04,쇠고기,한우등심 1등급 500g,47450,남구,54000,남구,6550,13.8%,"50,725"
2019-04-04,식용유,백설표콩기름1.8ℓ,3540,남구,6950,남구,3410,96.33%,"5,245"
2019-04-04,쌀,정미포장미 20㎏,49900,남구,51990,남구,2090,4.19%,"50,945"
2019-04-04,양파,1.0㎏-잎없는것,1641,남구,1752,남구,111,6.76%,"1,697"
2019-04-04,우유,부산우유 200㎖ 종이팩,796,남구,796,남구,0,0.0%,796
2019-04-04,참기름,오뚜기 320㎖ 1병,7250,남구,7290,남구,40,0.55%,"7,270"
2019-04-04,커피크림,동서 500g 리필용,2550,남구,3290,남구,740,29.02%,"2,920"
2019-04-04,콜라,코카콜라 PET병 1.8ℓ,2190,남구,3130,남구,940,42.92%,"2,660"
2019-04-04,화장지,뽀삐플러스30m×30롤(3겹),19600,남구,27200,남구,7600,38.78%,"23,400"
2019-07-04,가루비누,"세탁용세제(LG테크),가루형,3.0kg",5962,남구,7425,남구,1463,24.54%,"6,694"
2019-07-04,간장,오복왕표 0.9ℓ 1병,6300,남구,6300,남구,0,0.0%,"6,300"
2019-07-04,달걀,오경슈퍼란60g정도 10개,2690,남구,2780,남구,90,3.35%,"2,735"
2019-07-04,닭고기,육계 1.0㎏,5245,남구,5550,남구,305,5.82%,"5,398"
2019-07-04,대파,1.0㎏,2490,남구,3260,남구,770,30.92%,"2,875"
2019-07-04,돼지고기,삼겹살 500g,8450,남구,15900,남구,7450,88.17%,"12,175"
2019-07-04,두부,500g 판두부(국산포장두부 420g) 1모,4531,남구,4531,남구,0,0.0%,"4,531"
2019-07-04,라면,신라면 120g 1봉지,676,남구,676,남구,0,0.0%,676
2019-07-04,맥주,하이트 500㎖ 1병,1400,남구,1410,남구,10,0.71%,"1,405"
2019-07-04,무,2.0㎏ 1개,1680,남구,2131,남구,451,26.85%,"1,906"
2019-07-04,밀가루,백설표 중력분1등2.5㎏,3080,남구,3290,남구,210,6.82%,"3,185"
2019-07-04,밀감,100g 정도10개,9992,남구,10570,남구,578,5.78%,"10,281"
2019-07-04,배,600g 정도 신고 10개,34500,남구,46789,남구,12289,35.62%,"40,645"
2019-07-04,배추,2.0㎏ 1포기,2280,남구,2299,남구,19,0.83%,"2,290"
2019-07-04,부엌용세제,참그린1.4㎏1봉리필용,3465,남구,3900,남구,435,12.55%,"3,683"
2019-07-04,분말커피,맥심 스틱(커피믹스) 모카골드 100T,13500,남구,13990,남구,490,3.63%,"13,745"
2019-07-04,사과,300g정도 부사 10개,19894,남구,19985,남구,91,0.46%,"19,940"
2019-07-04,사이다,칠성 PET병 1.5ℓ,2316,남구,2690,남구,374,16.15%,"2,503"
2019-07-04,설탕,백설표 정백당 1㎏,1630,남구,1680,남구,50,3.07%,"1,655"
2019-07-04,소주,시원소주 360㎖ 1병,1190,남구,1190,남구,0,0.0%,"1,190"
2019-07-04,쇠고기,한우등심 1등급 500g,35395,남구,43950,남구,8555,24.17%,"39,673"
2019-07-04,식용유,백설표콩기름1.8ℓ,6950,남구,7188,남구,238,3.42%,"7,069"
2019-07-04,쌀,정미포장미 20㎏,47900,남구,49990,남구,2090,4.36%,"48,945"
2019-07-04,양파,1.0㎏-잎없는것,1164,남구,1438,남구,274,23.54%,"1,301"
2019-07-04,우유,부산우유 200㎖ 종이팩,796,남구,796,남구,0,0.0%,796
2019-07-04,참기름,오뚜기 320㎖ 1병,7250,남구,7290,남구,40,0.55%,"7,270"
2019-07-04,커피크림,동서 500g 리필용,2550,남구,3290,남구,740,29.02%,"2,920"
2019-07-04,콜라,코카콜라 PET병 1.8ℓ,2490,남구,2490,남구,0,0.0%,"2,490"
2019-07-04,화장지,뽀삐플러스30m×30롤(3겹),18562,남구,20500,남구,1938,10.44%,"19,531"
2019-10-10,가루비누,"세탁용세제(LG테크),가루형,3.0kg",7837,남구,8175,남구,338,4.31%,"8,006"
2019-10-10,간장,오복왕표 0.9ℓ 1병,6300,남구,6300,남구,0,0.0%,"6,300"
2019-10-10,갈치,60cm정도 500g 1마리(냉동),4630,남구,7692,남구,3062,66.13%,"6,161"
2019-10-10,고등어,30㎝정도 500g 1마리,2469,남구,3584,남구,1115,45.16%,"3,027"
2019-10-10,달걀,오경슈퍼란60g정도 10개,2680,남구,2690,남구,10,0.37%,"2,685"
2019-10-10,닭고기,육계 1.0㎏,4995,남구,5700,남구,705,14.11%,"5,348"
2019-10-10,대파,1.0㎏,3790,남구,4474,남구,684,18.05%,"4,132"
2019-10-10,돼지고기,삼겹살 500g,9900,남구,14900,남구,5000,50.51%,"12,400"
2019-10-10,두부,500g 판두부(국산포장두부 420g) 1모,4531,남구,4531,남구,0,0.0%,"4,531"
2019-10-10,라면,신라면 120g 1봉지,590,남구,676,남구,86,14.58%,633
2019-10-10,맥주,하이트 500㎖ 1병,1410,남구,1410,남구,0,0.0%,"1,410"
2019-10-10,무,2.0㎏ 1개,3440,남구,3890,남구,450,13.08%,"3,665"
2019-10-10,밀가루,백설표 중력분1등2.5㎏,3080,남구,3290,남구,210,6.82%,"3,185"
2019-10-10,밀감,100g 정도10개,5950,남구,7216,남구,1266,21.28%,"6,583"
2019-10-10,배,600g 정도 신고 10개,13960,남구,27245,남구,13285,95.16%,"20,603"
2019-10-10,배추,2.0㎏ 1포기,5541,남구,5980,남구,439,7.92%,"5,761"
2019-10-10,부엌용세제,참그린1.4㎏1봉리필용,3900,남구,6930,남구,3030,77.69%,"5,415"
2019-10-10,분말커피,맥심 스틱(커피믹스) 모카골드 100T,10900,남구,10990,남구,90,0.83%,"10,945"
2019-10-10,사과,300g정도 부사 10개,14253,남구,19186,남구,4933,34.61%,"16,720"
2019-10-10,사이다,칠성 PET병 1.5ℓ,1816,남구,2690,남구,874,48.13%,"2,253"
2019-10-10,설탕,백설표 정백당 1㎏,1580,남구,1680,남구,100,6.33%,"1,630"
2019-10-10,소주,시원소주 360㎖ 1병,1190,남구,1190,남구,0,0.0%,"1,190"
2019-10-10,쇠고기,한우등심 1등급 500g,47450,남구,54000,남구,6550,13.8%,"50,725"
2019-10-10,식용유,백설표콩기름1.8ℓ,6950,남구,7188,남구,238,3.42%,"7,069"
2019-10-10,쌀,정미포장미 20㎏,48800,남구,49900,남구,1100,2.25%,"49,350"
2019-10-10,양파,1.0㎏-잎없는것,1327,남구,1400,남구,73,5.5%,"1,364"
2019-10-10,오징어,25cm정도 500g 2마리(냉동),5243,남구,10564,남구,5321,101.49%,"7,904"
2019-10-10,우유,부산우유 200㎖ 종이팩,796,남구,796,남구,0,0.0%,796
2019-10-10,참기름,오뚜기 320㎖ 1병,7240,남구,7290,남구,50,0.69%,"7,265"
2019-10-10,커피크림,동서 500g 리필용,2550,남구,3290,남구,740,29.02%,"2,920"
2019-10-10,콜라,코카콜라 PET병 1.8ℓ,2490,남구,3130,남구,640,25.7%,"2,810"
2019-10-10,화장지,뽀삐플러스30m×30롤(3겹),25822,남구,27200,남구,1378,5.34%,"26,511"
