날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2019-07-11,가루비누,"세탁용세제(LG테크),가루형,3.0kg",5962,남구,11925,사상구,5963,100.02%,"6,694"
2019-07-11,간장,오복왕표 0.9ℓ 1병,5200,동래구,11900,사상구,6700,128.85%,"5,939"
2019-07-11,갈치,60cm정도 500g 1마리(냉동),4000,동래구,11940,사상구,7940,198.5%,"7,900"
2019-07-11,고등어,30㎝정도 500g 1마리,3500,사하구,10615,해운대구,7115,203.29%,"4,472"
2019-07-11,달걀,오경슈퍼란60g정도 10개,2350,북구,2990,사하구,640,27.23%,"2,665"
2019-07-11,닭고기,육계 1.0㎏,4095,해운대구,9333,사상구,5238,127.91%,"5,502"
2019-07-11,대파,1.0㎏,2425,해운대구,4114,사상구,1689,69.65%,"2,870"
2019-07-11,돼지고기,삼겹살 500g,6900,동래구,13900,남구,7000,101.45%,"8,150"
2019-07-11,두부,500g 판두부(국산포장두부 420g) 1모,1500,북구,4879,해운대구,3379,225.27%,"3,016"
2019-07-11,라면,신라면 120g 1봉지,676,남구,3080,사상구,2404,355.62%,676
2019-07-11,맥주,하이트 500㎖ 1병,1400,남구,1480,동래구,80,5.71%,"1,405"
2019-07-11,무,2.0㎏ 1개,1180,해운대구,2483,해운대구,1303,110.42%,"1,676"
2019-07-11,밀가루,백설표 중력분1등2.5㎏,3080,남구,3790,사하구,710,23.05%,"3,185"
2019-07-11,밀감,100g 정도10개,8180,북구,17487,해운대구,9307,113.78%,"10,905"
2019-07-11,배,600g 정도 신고 10개,20000,북구,46789,남구,26789,133.94%,"29,428"
2019-07-11,배추,2.0㎏ 1포기,2075,해운대구,3990,사하구,1915,92.29%,"2,602"
2019-07-11,부엌용세제,참그린1.4㎏1봉리필용,3115,해운대구,6930,부산진구,3815,122.47%,"3,583"
2019-07-11,분말커피,맥심 스틱(커피믹스) 모카골드 100T,13500,남구,14990,사상구,1490,11.04%,"13,745"
2019-07-11,사과,300g정도 부사 10개,11082,해운대구,24386,해운대구,13304,120.05%,"16,916"
2019-07-11,사이다,칠성 PET병 1.5ℓ,1799,해운대구,2690,남구,891,49.53%,"2,313"
2019-07-11,설탕,백설표 정백당 1㎏,1580,사하구,1990,사하구,410,25.95%,"1,785"
2019-07-11,소주,시원소주 360㎖ 1병,1190,남구,1380,사상구,190,15.97%,"1,190"
2019-07-11,쇠고기,한우등심 1등급 500g,32900,해운대구,49835,사상구,16935,51.47%,"41,450"
2019-07-11,식용유,백설표콩기름1.8ℓ,4880,동래구,7800,해운대구,2920,59.84%,"5,915"
2019-07-11,쌀,정미포장미 20㎏,47900,남구,60500,북구,12600,26.3%,"48,945"
2019-07-11,양파,1.0㎏-잎없는것,933,사하구,2980,북구,2047,219.4%,967
2019-07-11,오징어,25cm정도 500g 2마리(냉동),3000,해운대구,11098,해운대구,8098,269.93%,"6,802"
2019-07-11,우유,부산우유 200㎖ 종이팩,796,남구,800,해운대구,4,0.5%,796
2019-07-11,참기름,오뚜기 320㎖ 1병,4980,해운대구,7290,남구,2310,46.39%,"6,507"
2019-07-11,커피크림,동서 500g 리필용,2350,해운대구,3290,남구,940,40.0%,"2,465"
2019-07-11,콜라,코카콜라 PET병 1.8ℓ,2490,남구,3576,해운대구,1086,43.61%,"2,490"
2019-07-11,화장지,뽀삐플러스30m×30롤(3겹),12973,북구,25700,해운대구,12727,98.1%,"15,437"
