날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2019-01-03,가루비누,"세탁용세제(LG테크),가루형,3.0kg",6900,북구,7425,북구,525,7.61%,"7,163"
2019-01-03,간장,오복왕표 0.9ℓ 1병,5200,북구,6350,북구,1150,22.12%,"5,775"
2019-01-03,고등어,30㎝정도 500g 1마리,2950,북구,3398,북구,448,15.19%,"3,174"
2019-01-03,달걀,오경슈퍼란60g정도 10개,2350,북구,2880,북구,530,22.55%,"2,615"
2019-01-03,닭고기,육계 1.0㎏,7530,북구,8650,북구,1120,14.87%,"8,090"
2019-01-03,대파,1.0㎏,2680,북구,4690,북구,2010,75.0%,"3,685"
2019-01-03,돼지고기,삼겹살 500g,6750,북구,9900,북구,3150,46.67%,"8,325"
2019-01-03,두부,500g 판두부(국산포장두부 420g) 1모,1500,북구,4365,북구,2865,191.0%,"2,933"
2019-01-03,라면,신라면 120g 1봉지,676,북구,680,북구,4,0.59%,678
2019-01-03,맥주,하이트 500㎖ 1병,1450,북구,1460,북구,10,0.69%,"1,455"
2019-01-03,무,2.0㎏ 1개,1080,북구,1180,북구,100,9.26%,"1,130"
2019-01-03,밀가루,백설표 중력분1등2.5㎏,3430,북구,3500,북구,70,2.04%,"3,465"
2019-01-03,밀감,100g 정도10개,2900,북구,2980,북구,80,2.76%,"2,940"
2019-01-03,배,600g 정도 신고 10개,14000,북구,23670,북구,9670,69.07%,"18,835"
2019-01-03,배추,2.0㎏ 1포기,1480,북구,2480,북구,1000,67.57%,"1,980"
2019-01-03,부엌용세제,참그린1.4㎏1봉리필용,3190,북구,3495,북구,305,9.56%,"3,343"
2019-01-03,분말커피,맥심 스틱(커피믹스) 모카골드 100T,13780,북구,13850,북구,70,0.51%,"13,815"
2019-01-03,사과,300g정도 부사 10개,14000,북구,16977,북구,2977,21.26%,"15,489"
2019-01-03,사이다,칠성 PET병 1.5ℓ,2316,북구,2450,북구,134,5.79%,"2,383"
2019-01-03,설탕,백설표 정백당 1㎏,1580,북구,1630,북구,50,3.16%,"1,605"
2019-01-03,소주,시원소주 360㎖ 1병,1190,북구,1200,북구,10,0.84%,"1,195"
2019-01-03,쇠고기,한우등심 1등급 500g,39500,북구,44000,북구,4500,11.39%,"41,750"
2019-01-03,식용유,백설표콩기름1.8ℓ,6950,북구,6950,북구,0,0.0%,"6,950"
2019-01-03,쌀,정미포장미 20㎏,54000,북구,60500,북구,6500,12.04%,"57,250"
2019-01-03,양파,1.0㎏-잎없는것,1200,북구,1786,북구,586,48.83%,"1,493"
2019-01-03,우유,부산우유 200㎖ 종이팩,796,북구,800,북구,4,0.5%,798
2019-01-03,참기름,오뚜기 320㎖ 1병,4580,북구,7250,북구,2670,58.3%,"5,915"
2019-01-03,커피크림,동서 500g 리필용,2500,북구,2500,북구,0,0.0%,"2,500"
2019-01-03,콜라,코카콜라 PET병 1.8ℓ,3130,북구,3130,북구,0,0.0%,"3,130"
2019-01-03,화장지,뽀삐플러스30m×30롤(3겹),14840,북구,17900,북구,3060,20.62%,"16,370"
2019-04-11,가루비누,"세탁용세제(LG테크),가루형,3.0kg",6900,북구,7425,북구,525,7.61%,"7,163"
2019-04-11,간장,오복왕표 0.9ℓ 1병,5200,북구,6350,북구,1150,22.12%,"5,775"
2019-04-11,달걀,오경슈퍼란60g정도 10개,2350,북구,2980,북구,630,26.81%,"2,665"
2019-04-11,닭고기,육계 1.0㎏,8100,북구,8300,북구,200,2.47%,"8,200"
