날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2016-01-07,가루비누,"세탁용세제(LG테크),가루형,3.0kg",5615,사하구,17760,부산진구,12145,216.3%,"6,895"
2016-01-07,간장,오복왕표 0.9ℓ 1병,3755,해운대구,6550,북구,2795,74.43%,"4,985"
2016-01-07,고등어,30㎝정도 500g 1마리,2250,북구,5571,동래구,3321,147.6%,"3,256"
2016-01-07,달걀,오경슈퍼란60g정도 10개,1993,해운대구,2990,사하구,997,50.03%,"2,464"
2016-01-07,닭고기,육계 1.0㎏,4800,남구,9800,부산진구,5000,104.17%,"5,390"
2016-01-07,대파,1.0㎏,3179,해운대구,6085,사상구,2906,91.41%,"4,409"
2016-01-07,돼지고기,삼겹살 500g,7950,사하구,13900,동래구,5950,74.84%,"8,475"
2016-01-07,두부,500g 판두부(국산포장두부 420g) 1모,3200,북구,5300,남구,2100,65.62%,"3,700"
2016-01-07,라면,신라면 120g 1봉지,630,남구,640,동래구,10,1.59%,630
2016-01-07,맥주,하이트 500㎖ 1병,1240,남구,1350,해운대구,110,8.87%,"1,240"
2016-01-07,무,2.0㎏ 1개,980,남구,2890,사상구,1910,194.9%,"1,333"
2016-01-07,밀가루,백설표 중력분1등2.5㎏,3400,해운대구,3790,사하구,390,11.47%,"3,420"
2016-01-07,밀감,100g 정도10개,2100,부산진구,25000,동래구,22900,1090.48%,"2,100"
2016-01-07,배,600g 정도 신고 10개,13090,해운대구,38525,남구,25435,194.31%,"18,231"
2016-01-07,배추,2.0㎏ 1포기,944,사상구,3280,북구,2336,247.46%,"1,317"
2016-01-07,부엌용세제,참그린1.4㎏1봉리필용,2590,해운대구,6774,해운대구,4184,161.54%,"4,682"
2016-01-07,분말커피,맥심 스틱(커피믹스) 모카골드 100T,13650,남구,14680,사상구,1030,7.55%,"13,650"
2016-01-07,사과,300g정도 부사 10개,9024,사상구,32000,북구,22976,254.61%,"12,713"
2016-01-07,사이다,칠성 PET병 1.5ℓ,2060,동래구,2496,사하구,436,21.17%,"2,255"
2016-01-07,설탕,백설표 정백당 1㎏,1590,사하구,1790,동래구,200,12.58%,"1,640"
2016-01-07,소주,시원소주 360㎖ 1병,1080,사하구,1140,북구,60,5.56%,"1,105"
2016-01-07,쇠고기,한우등심 1등급 500g,30000,동래구,49500,북구,19500,65.0%,"38,250"
2016-01-07,식용유,백설표콩기름1.8ℓ,4860,사하구,7690,사하구,2830,58.23%,"6,275"
2016-01-07,쌀,정미포장미 20㎏,37900,사하구,53800,남구,15900,41.95%,"41,200"
2016-01-07,양파,1.0㎏-잎없는것,2323,해운대구,4220,동래구,1897,81.66%,"2,719"
2016-01-07,우유,부산우유 200㎖ 종이팩,730,남구,780,북구,50,6.85%,730
2016-01-07,참기름,오뚜기 320㎖ 1병,6600,남구,6990,사하구,390,5.91%,"6,600"
2016-01-07,커피크림,동서 500g 리필용,2420,해운대구,3000,남구,580,23.97%,"2,667"
2016-01-07,콜라,코카콜라 PET병 1.8ℓ,1980,남구,3420,사하구,1440,72.73%,"2,380"
2016-01-07,화장지,뽀삐플러스30m×30롤(3겹),10096,해운대구,24474,남구,14378,142.41%,"14,703"
2016-04-07,가루비누,"세탁용세제(LG테크),가루형,3.0kg",5400,북구,17850,남구,12450,230.56%,"6,038"
2016-04-07,간장,오복왕표 0.9ℓ 1병,3754,해운대구,7360,사상구,3606,96.06%,"4,985"
2016-04-07,고등어,30㎝정도 500g 1마리,2405,사상구,6980,남구,4575,190.23%,"4,329"
2016-04-07,달걀,오경슈퍼란60g정도 10개,1960,해운대구,3000,동래구,1040,53.06%,"2,413"
2016-04-07,닭고기,육계 1.0㎏,7,동래구,12900,부산진구,12893,184185.71%,"3,004"
2016-04-07,대파,1.0㎏,2592,해운대구,5653,동래구,3061,118.09%,"4,119"
2016-04-07,돼지고기,삼겹살 500g,6400,동래구,12950,부산진구,6550,102.34%,"8,000"
2016-04-07,두부,500g 판두부(국산포장두부 420g) 1모,3250,북구,5300,남구,2050,63.08%,"3,808"
2016-04-07,라면,신라면 120g 1봉지,630,남구,634,동래구,4,0.63%,630
2016-04-07,맥주,하이트 500㎖ 1병,1240,남구,1350,해운대구,110,8.87%,"1,240"
2016-04-07,무,2.0㎏ 1개,1680,남구,2958,해운대구,1278,76.07%,"2,032"
2016-04-07,밀가루,백설표 중력분1등2.5㎏,2980,남구,3790,사하구,810,27.18%,"3,205"
2016-04-07,밀감,100g 정도10개,7930,남구,10000,부산진구,2070,26.1%,"8,705"
2016-04-07,배,600g 정도 신고 10개,23000,사하구,38741,동래구,15741,68.44%,"23,150"
2016-04-07,배추,2.0㎏ 1포기,1695,남구,6293,동래구,4598,271.27%,"2,488"
2016-04-07,부엌용세제,참그린1.4㎏1봉리필용,2950,해운대구,6791,남구,3841,130.2%,"4,968"
2016-04-07,분말커피,맥심 스틱(커피믹스) 모카골드 100T,11800,사상구,15750,사상구,3950,33.47%,"13,775"
2016-04-07,사과,300g정도 부사 10개,9076,해운대구,25000,북구,15924,175.45%,"10,318"
2016-04-07,사이다,칠성 PET병 1.5ℓ,2316,남구,2700,사하구,384,16.58%,"2,383"
2016-04-07,설탕,백설표 정백당 1㎏,1590,남구,1790,동래구,200,12.58%,"1,610"
2016-04-07,소주,시원소주 360㎖ 1병,1080,사하구,1140,북구,60,5.56%,"1,105"
2016-04-07,쇠고기,한우등심 1등급 500g,31000,북구,55500,남구,24500,79.03%,"37,750"
2016-04-07,식용유,백설표콩기름1.8ℓ,3540,남구,7690,사하구,4150,117.23%,"5,245"
2016-04-07,쌀,정미포장미 20㎏,32900,남구,49900,사하구,17000,51.67%,"36,350"
2016-04-07,양파,1.0㎏-잎없는것,2655,사상구,3980,북구,1325,49.91%,"2,714"
2016-04-07,우유,부산우유 200㎖ 종이팩,730,남구,780,북구,50,6.85%,730
2016-04-07,참기름,오뚜기 320㎖ 1병,6600,남구,6990,사하구,390,5.91%,"6,600"
2016-04-07,커피크림,동서 500g 리필용,2390,북구,3200,남구,810,33.89%,"2,420"
2016-04-07,콜라,코카콜라 PET병 1.8ℓ,1879,남구,2780,남구,901,47.95%,"2,330"
2016-04-07,화장지,뽀삐플러스30m×30롤(3겹),9900,부산진구,23900,북구,14000,141.41%,"9,900"
2016-07-07,가루비누,"세탁용세제(LG테크),가루형,3.0kg",6900,북구,11993,사하구,5093,73.81%,"7,538"
2016-07-07,간장,오복왕표 0.9ℓ 1병,3754,해운대구,7360,사상구,3606,96.06%,"4,918"
2016-07-07,고등어,30㎝정도 500g 1마리,2111,사하구,6857,해운대구,4746,224.82%,"3,272"
2016-07-07,달걀,오경슈퍼란60g정도 10개,1960,해운대구,2900,사하구,940,47.96%,"2,413"
2016-07-07,닭고기,육계 1.0㎏,4276,남구,14900,부산진구,10624,248.46%,"4,928"
2016-07-07,대파,1.0㎏,1980,북구,5000,동래구,3020,152.53%,"2,761"
2016-07-07,돼지고기,삼겹살 500g,7900,동래구,13950,부산진구,6050,76.58%,"9,450"
2016-07-07,두부,500g 판두부(국산포장두부 420g) 1모,3250,북구,5300,남구,2050,63.08%,"3,808"
2016-07-07,라면,신라면 120g 1봉지,530,사상구,640,동래구,110,20.75%,560
2016-07-07,맥주,하이트 500㎖ 1병,1190,북구,1350,해운대구,160,13.45%,"1,270"
2016-07-07,무,2.0㎏ 1개,1280,북구,2655,사상구,1375,107.42%,"1,730"
2016-07-07,밀가루,백설표 중력분1등2.5㎏,2900,사상구,3790,사하구,890,30.69%,"2,940"
2016-07-07,밀감,100g 정도10개,7930,남구,12900,동래구,4970,62.67%,"8,430"
2016-07-07,배,600g 정도 신고 10개,18000,북구,40481,부산진구,22481,124.89%,"26,230"
2016-07-07,배추,2.0㎏ 1포기,1195,해운대구,3590,사하구,2395,200.42%,"1,853"
2016-07-07,부엌용세제,참그린1.4㎏1봉리필용,2586,해운대구,6650,동래구,4064,157.15%,"4,622"
2016-07-07,분말커피,맥심 스틱(커피믹스) 모카골드 100T,13500,남구,14900,사상구,1400,10.37%,"13,900"
2016-07-07,사과,300g정도 부사 10개,10384,해운대구,25000,북구,14616,140.76%,"12,422"
