날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2023-01-12,가루비누,"세탁용세제(LG테크),가루형,3.0kg",10425,북구,10900,북구,475,4.56%,"10,663"
2023-01-12,간장,오복왕표 0.9ℓ 1병,5800,북구,6980,북구,1180,20.34%,"6,390"
2023-01-12,갈치,60cm정도 500g 1마리(냉동),7000,북구,19875,북구,12875,183.93%,"13,438"
2023-01-12,고등어,30㎝정도 500g 1마리,4000,북구,4400,북구,400,10.0%,"4,200"
2023-01-12,달걀,오경슈퍼란60g정도 10개,3900,북구,4193,북구,293,7.51%,"4,047"
2023-01-12,닭고기,육계 1.0㎏,9083,북구,11800,북구,2717,29.91%,"10,442"
2023-01-12,대파,1.0㎏,3100,북구,4240,북구,1140,36.77%,"3,670"
2023-01-12,돼지고기,삼겹살 500g,11950,북구,12450,북구,500,4.18%,"12,200"
2023-01-12,두부,500g 판두부(국산포장두부 420g) 1모,1500,북구,5194,북구,3694,246.27%,"3,347"
2023-01-12,라면,신라면 120g 1봉지,820,북구,820,북구,0,0.0%,820
2023-01-12,맥주,하이트 500㎖ 1병,1550,북구,1580,북구,30,1.94%,"1,565"
2023-01-12,무,2.0㎏ 1개,1680,북구,1800,북구,120,7.14%,"1,740"
2023-01-12,밀가루,백설표 중력분1등2.5㎏,4600,북구,4750,북구,150,3.26%,"4,675"
2023-01-12,밀감,100g 정도10개,3380,북구,3970,북구,590,17.46%,"3,675"
2023-01-12,배,600g 정도 신고 10개,19800,북구,23000,북구,3200,16.16%,"21,400"
2023-01-12,배추,2.0㎏ 1포기,2400,북구,3500,북구,1100,45.83%,"2,950"
2023-01-12,부엌용세제,참그린1.4㎏1봉리필용,3990,북구,9255,북구,5265,131.95%,"6,623"
2023-01-12,분말커피,맥심 스틱(커피믹스) 모카골드 100T,15900,북구,16480,북구,580,3.65%,"16,190"
2023-01-12,사과,300g정도 부사 10개,15800,북구,22200,북구,6400,40.51%,"19,000"
2023-01-12,사이다,칠성 PET병 1.5ℓ,2780,북구,2816,북구,36,1.29%,"2,798"
2023-01-12,설탕,백설표 정백당 1㎏,1980,북구,1980,북구,0,0.0%,"1,980"
2023-01-12,소주,시원소주 360㎖ 1병,1380,북구,1390,북구,10,0.72%,"1,385"
2023-01-12,쇠고기,한우등심 1등급 500g,54450,북구,59000,북구,4550,8.36%,"56,725"
2023-01-12,식용유,백설표콩기름1.8ℓ,7680,북구,8280,북구,600,7.81%,"7,980"
2023-01-12,쌀,정미포장미 20㎏,42800,북구,53900,북구,11100,25.93%,"48,350"
2023-01-12,양파,1.0㎏-잎없는것,3500,북구,3640,북구,140,4.0%,"3,570"
2023-01-12,오징어,25cm정도 500g 2마리(냉동),7980,북구,8611,북구,631,7.91%,"8,296"
2023-01-12,우유,부산우유 200㎖ 종이팩,870,북구,930,북구,60,6.9%,900
2023-01-12,참기름,오뚜기 320㎖ 1병,7580,북구,9280,북구,1700,22.43%,"8,430"
2023-01-12,커피크림,동서 500g 리필용,2650,북구,3000,북구,350,13.21%,"2,825"
