날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2023-10-12,가루비누,"세탁용세제(LG테크),가루형,3.0kg",6553,사하구,17250,해운대구,10697,163.24%,"6,989"
2023-10-12,간장,오복왕표 0.9ℓ 1병,4840,해운대구,8351,사하구,3511,72.54%,"6,496"
2023-10-12,갈치,60cm정도 500g 1마리(냉동),4000,북구,16142,동래구,12142,303.55%,"9,071"
2023-10-12,고등어,30㎝정도 500g 1마리,3557,남구,6633,사상구,3076,86.48%,"4,779"
2023-10-12,달걀,오경슈퍼란60g정도 10개,2000,해운대구,4400,동래구,2400,120.0%,"3,493"
2023-10-12,닭고기,육계 1.0㎏,6990,사하구,11990,사상구,5000,71.53%,"8,990"
2023-10-12,대파,1.0㎏,2980,북구,5571,해운대구,2591,86.95%,"4,055"
2023-10-12,돼지고기,삼겹살 500g,9150,동래구,21450,부산진구,12300,134.43%,"11,825"
2023-10-12,두부,500g 판두부(국산포장두부 420g) 1모,1500,북구,6164,북구,4664,310.93%,"3,832"
2023-10-12,라면,신라면 120g 1봉지,780,남구,798,사하구,18,2.31%,780
2023-10-12,맥주,하이트 500㎖ 1병,1550,남구,1810,남구,260,16.77%,"1,680"
2023-10-12,무,2.0㎏ 1개,1290,사하구,3960,남구,2670,206.98%,"1,545"
2023-10-12,밀가루,백설표 중력분1등2.5㎏,4420,남구,4980,동래구,560,12.67%,"4,510"
2023-10-12,밀감,100g 정도10개,4300,해운대구,12900,사하구,8600,200.0%,"8,905"
2023-10-12,배,600g 정도 신고 10개,23800,남구,48300,해운대구,24500,102.94%,"29,888"
2023-10-12,배추,2.0㎏ 1포기,5980,남구,9369,해운대구,3389,56.67%,"6,485"
2023-10-12,부엌용세제,참그린1.4㎏1봉리필용,3790,사하구,11513,사상구,7723,203.77%,"6,345"
2023-10-12,분말커피,맥심 스틱(커피믹스) 모카골드 100T,16330,북구,24460,사상구,8130,49.79%,"16,405"
2023-10-12,사과,300g정도 부사 10개,25571,북구,39990,사상구,14419,56.39%,"26,786"
2023-10-12,사이다,칠성 PET병 1.5ℓ,2083,해운대구,3158,사하구,1075,51.61%,"2,596"
2023-10-12,설탕,백설표 정백당 1㎏,2350,해운대구,2680,동래구,330,14.04%,"2,370"
2023-10-12,소주,시원소주 360㎖ 1병,1380,남구,1490,사하구,110,7.97%,"1,380"
2023-10-12,쇠고기,한우등심 1등급 500g,37900,동래구,84950,해운대구,47050,124.14%,"46,050"
2023-10-12,식용유,백설표콩기름1.8ℓ,6980,북구,8990,사하구,2010,28.8%,"7,730"
2023-10-12,쌀,정미포장미 20㎏,49800,북구,72900,사상구,23100,46.39%,"56,850"
2023-10-12,양파,1.0㎏-잎없는것,2110,해운대구,3400,북구,1290,61.14%,"2,604"
2023-10-12,오징어,25cm정도 500g 2마리(냉동),4000,부산진구,28145,해운대구,24145,603.62%,"4,000"
2023-10-12,우유,부산우유 200㎖ 종이팩,870,북구,1063,사하구,193,22.18%,900
2023-10-12,참기름,오뚜기 320㎖ 1병,8680,북구,11600,해운대구,2920,33.64%,"9,640"
2023-10-12,커피크림,동서 500g 리필용,2650,북구,3300,동래구,650,24.53%,"2,825"
2023-10-12,콜라,코카콜라 PET병 1.8ℓ,2980,부산진구,4380,해운대구,1400,46.98%,"2,980"
2023-10-12,화장지,뽀삐플러스30m×30롤(3겹),12382,해운대구,35100,해운대구,22718,183.48%,"26,405"
