날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2017-04-06,가루비누,"세탁용세제(LG테크),가루형,3.0kg",7425,남구,14850,남구,7425,100.0%,"11,138"
2017-04-06,간장,오복왕표 0.9ℓ 1병,5770,남구,5818,남구,48,0.83%,"5,794"
2017-04-06,고등어,30㎝정도 500g 1마리,3921,남구,7779,남구,3858,98.39%,"5,850"
2017-04-06,달걀,오경슈퍼란60g정도 10개,2990,남구,3380,남구,390,13.04%,"3,185"
2017-04-06,닭고기,육계 1.0㎏,5180,남구,6657,남구,1477,28.51%,"5,919"
2017-04-06,대파,1.0㎏,4685,남구,5085,남구,400,8.54%,"4,885"
2017-04-06,돼지고기,삼겹살 500g,9950,남구,12800,남구,2850,28.64%,"11,375"
2017-04-06,두부,500g 판두부(국산포장두부 420g) 1모,4365,남구,5300,남구,935,21.42%,"4,833"
2017-04-06,라면,신라면 120g 1봉지,676,남구,676,남구,0,0.0%,676
2017-04-06,맥주,하이트 500㎖ 1병,1400,남구,1410,남구,10,0.71%,"1,405"
2017-04-06,무,2.0㎏ 1개,3050,남구,3600,남구,550,18.03%,"3,325"
2017-04-06,밀가루,백설표 중력분1등2.5㎏,2920,남구,3290,남구,370,12.67%,"3,105"
2017-04-06,밀감,100g 정도10개,6950,남구,8430,남구,1480,21.29%,"7,690"
2017-04-06,배,600g 정도 신고 10개,21566,남구,32952,남구,11386,52.8%,"27,259"
2017-04-06,배추,2.0㎏ 1포기,1674,남구,2980,남구,1306,78.02%,"2,327"
2017-04-06,부엌용세제,참그린1.4㎏1봉리필용,6490,남구,6562,남구,72,1.11%,"6,526"
2017-04-06,분말커피,맥심 스틱(커피믹스) 모카골드 100T,10900,남구,13500,남구,2600,23.85%,"12,200"
2017-04-06,사과,300g정도 부사 10개,13249,남구,16022,남구,2773,20.93%,"14,636"
2017-04-06,사이다,칠성 PET병 1.5ℓ,2316,남구,2450,남구,134,5.79%,"2,383"
2017-04-06,설탕,백설표 정백당 1㎏,1580,남구,1580,남구,0,0.0%,"1,580"
2017-04-06,소주,시원소주 360㎖ 1병,1190,남구,1190,남구,0,0.0%,"1,190"
2017-04-06,쇠고기,한우등심 1등급 500g,42450,남구,49000,남구,6550,15.43%,"45,725"
2017-04-06,식용유,백설표콩기름1.8ℓ,4420,남구,5990,남구,1570,35.52%,"5,205"
2017-04-06,쌀,정미포장미 20㎏,35800,남구,35900,남구,100,0.28%,"35,850"
2017-04-06,양파,1.0㎏-잎없는것,2450,남구,3055,남구,605,24.69%,"2,753"
2017-04-06,우유,부산우유 200㎖ 종이팩,730,남구,730,남구,0,0.0%,730
2017-04-06,참기름,오뚜기 320㎖ 1병,4990,남구,5780,남구,790,15.83%,"5,385"
2017-04-06,커피크림,동서 500g 리필용,2550,남구,2990,남구,440,17.25%,"2,770"
2017-04-06,콜라,코카콜라 PET병 1.8ℓ,2380,남구,2990,남구,610,25.63%,"2,685"
2017-04-06,화장지,뽀삐플러스30m×30롤(3겹),15430,남구,18137,남구,2707,17.54%,"16,784"
