날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2017-10-12,가루비누,"세탁용세제(LG테크),가루형,3.0kg",8175,사상구,16135,사상구,7960,97.37%,"12,155"
2017-10-12,간장,오복왕표 0.9ℓ 1병,10710,사상구,10710,사상구,0,0.0%,"10,710"
2017-10-12,고등어,30㎝정도 500g 1마리,4475,사상구,5790,사상구,1315,29.39%,"5,133"
2017-10-12,달걀,오경슈퍼란60g정도 10개,2680,사상구,2780,사상구,100,3.73%,"2,730"
2017-10-12,닭고기,육계 1.0㎏,7990,사상구,8500,사상구,510,6.38%,"8,245"
2017-10-12,대파,1.0㎏,3225,사상구,4983,사상구,1758,54.51%,"4,104"
2017-10-12,돼지고기,삼겹살 500g,8950,사상구,11400,사상구,2450,27.37%,"10,175"
2017-10-12,두부,500g 판두부(국산포장두부 420g) 1모,4365,사상구,4365,사상구,0,0.0%,"4,365"
2017-10-12,라면,신라면 120g 1봉지,610,사상구,676,사상구,66,10.82%,643
2017-10-12,맥주,하이트 500㎖ 1병,1410,사상구,1500,사상구,90,6.38%,"1,455"
2017-10-12,무,2.0㎏ 1개,1886,사상구,1976,사상구,90,4.77%,"1,931"
2017-10-12,밀가루,백설표 중력분1등2.5㎏,3080,사상구,3090,사상구,10,0.32%,"3,085"
2017-10-12,밀감,100g 정도10개,3394,사상구,9900,사상구,6506,191.69%,"6,647"
2017-10-12,배,600g 정도 신고 10개,17733,사상구,30995,사상구,13262,74.79%,"24,364"
2017-10-12,부엌용세제,참그린1.4㎏1봉리필용,6490,사상구,6774,사상구,284,4.38%,"6,632"
2017-10-12,분말커피,맥심 스틱(커피믹스) 모카골드 100T,14250,사상구,14800,사상구,550,3.86%,"14,525"
2017-10-12,사과,300g정도 부사 10개,9324,사상구,10485,사상구,1161,12.45%,"9,905"
2017-10-12,사이다,칠성 PET병 1.5ℓ,2316,사상구,3675,사상구,1359,58.68%,"2,996"
2017-10-12,설탕,백설표 정백당 1㎏,1580,사상구,1630,사상구,50,3.16%,"1,605"
2017-10-12,소주,시원소주 360㎖ 1병,1190,사상구,1190,사상구,0,0.0%,"1,190"
2017-10-12,식용유,백설표콩기름1.8ℓ,6950,사상구,15379,사상구,8429,121.28%,"11,165"
2017-10-12,쌀,정미포장미 20㎏,39900,사상구,43900,사상구,4000,10.03%,"41,900"
2017-10-12,양파,1.0㎏-잎없는것,1714,사상구,1988,사상구,274,15.99%,"1,851"
2017-10-12,우유,부산우유 200㎖ 종이팩,730,사상구,730,사상구,0,0.0%,730
2017-10-12,참기름,오뚜기 320㎖ 1병,4990,사상구,5980,사상구,990,19.84%,"5,485"
2017-10-12,커피크림,동서 500g 리필용,2550,사상구,3290,사상구,740,29.02%,"2,920"
2017-10-12,콜라,코카콜라 PET병 1.8ℓ,2980,사상구,2990,사상구,10,0.34%,"2,985"
2017-10-12,화장지,뽀삐플러스30m×30롤(3겹),14311,사상구,18562,사상구,4251,29.7%,"16,437"
