날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2024-01-11,가루비누,"세탁용세제(LG테크),가루형,3.0kg",7115,사하구,7425,사하구,310,4.36%,"7,270"
2024-01-11,간장,오복왕표 0.9ℓ 1병,7990,사하구,8351,사하구,361,4.52%,"8,171"
2024-01-11,갈치,60cm정도 500g 1마리(냉동),8250,사하구,8990,사하구,740,8.97%,"8,620"
2024-01-11,고등어,30㎝정도 500g 1마리,4983,사하구,5990,사하구,1007,20.21%,"5,487"
2024-01-11,달걀,오경슈퍼란60g정도 10개,3990,사하구,3990,사하구,0,0.0%,"3,990"
2024-01-11,닭고기,육계 1.0㎏,5990,사하구,9990,사하구,4000,66.78%,"7,990"
2024-01-11,대파,1.0㎏,5000,사하구,6000,사하구,1000,20.0%,"5,500"
2024-01-11,돼지고기,삼겹살 500g,10850,사하구,11950,사하구,1100,10.14%,"11,400"
2024-01-11,두부,500g 판두부(국산포장두부 420g) 1모,5294,사하구,6164,사하구,870,16.43%,"5,729"
2024-01-11,라면,신라면 120g 1봉지,780,사하구,780,사하구,0,0.0%,780
2024-01-11,맥주,하이트 500㎖ 1병,1680,사하구,1690,사하구,10,0.6%,"1,685"
2024-01-11,무,2.0㎏ 1개,1190,사하구,1500,사하구,310,26.05%,"1,345"
2024-01-11,밀가루,백설표 중력분1등2.5㎏,4600,사하구,4790,사하구,190,4.13%,"4,695"
2024-01-11,밀감,100g 정도10개,4996,사하구,6658,사하구,1662,33.27%,"5,827"
2024-01-11,배,600g 정도 신고 10개,35980,사하구,39950,사하구,3970,11.03%,"37,965"
2024-01-11,배추,2.0㎏ 1포기,2030,사하구,3490,사하구,1460,71.92%,"2,760"
2024-01-11,부엌용세제,참그린1.4㎏1봉리필용,4190,사하구,9537,사하구,5347,127.61%,"6,864"
2024-01-11,분말커피,맥심 스틱(커피믹스) 모카골드 100T,16480,사하구,18900,사하구,2420,14.68%,"17,690"
2024-01-11,사과,300g정도 부사 10개,23800,사하구,25980,사하구,2180,9.16%,"24,890"
2024-01-11,사이다,칠성 PET병 1.5ℓ,2316,사하구,2491,사하구,175,7.56%,"2,404"
2024-01-11,설탕,백설표 정백당 1㎏,2380,사하구,2590,사하구,210,8.82%,"2,485"
2024-01-11,소주,시원소주 360㎖ 1병,1340,사하구,1390,사하구,50,3.73%,"1,365"
2024-01-11,쇠고기,한우등심 1등급 500g,39950,사하구,59900,사하구,19950,49.94%,"49,925"
2024-01-11,식용유,백설표콩기름1.8ℓ,7990,사하구,8480,사하구,490,6.13%,"8,235"
2024-01-11,쌀,정미포장미 20㎏,59980,사하구,61900,사하구,1920,3.2%,"60,940"
2024-01-11,양파,1.0㎏-잎없는것,2660,사하구,3260,사하구,600,22.56%,"2,960"
2024-01-11,오징어,25cm정도 500g 2마리(냉동),9985,사하구,11414,사하구,1429,14.31%,"10,700"
2024-01-11,우유,부산우유 200㎖ 종이팩,1030,사하구,1040,사하구,10,0.97%,"1,035"
2024-01-11,참기름,오뚜기 320㎖ 1병,10600,사하구,10900,사하구,300,2.83%,"10,750"
2024-01-11,커피크림,동서 500g 리필용,3000,사하구,3295,사하구,295,9.83%,"3,148"
2024-01-11,콜라,코카콜라 PET병 1.8ℓ,2600,사하구,2990,사하구,390,15.0%,"2,795"
2024-01-11,화장지,뽀삐플러스30m×30롤(3겹),13990,사하구,14840,사하구,850,6.08%,"14,415"
2024-04-11,가루비누,"세탁용세제(LG테크),가루형,3.0kg",7584,사하구,10425,사하구,2841,37.46%,"9,005"
2024-04-11,간장,오복왕표 0.9ℓ 1병,7990,사하구,8351,사하구,361,4.52%,"8,171"
2024-04-11,갈치,60cm정도 500g 1마리(냉동),7491,사하구,9990,사하구,2499,33.36%,"8,741"
2024-04-11,고등어,30㎝정도 500g 1마리,3990,사하구,4362,사하구,372,9.32%,"4,176"
2024-04-11,달걀,오경슈퍼란60g정도 10개,3990,사하구,3990,사하구,0,0.0%,"3,990"
2024-04-11,닭고기,육계 1.0㎏,6990,사하구,8990,사하구,2000,28.61%,"7,990"
2024-04-11,대파,1.0㎏,4000,사하구,4166,사하구,166,4.15%,"4,083"
2024-04-11,돼지고기,삼겹살 500g,9950,사하구,12450,사하구,2500,25.13%,"11,200"
2024-04-11,두부,500g 판두부(국산포장두부 420g) 1모,2757,사하구,4311,사하구,1554,56.37%,"3,534"
2024-04-11,라면,신라면 120g 1봉지,676,사하구,780,사하구,104,15.38%,728
2024-04-11,맥주,하이트 500㎖ 1병,1680,사하구,1690,사하구,10,0.6%,"1,685"
2024-04-11,무,2.0㎏ 1개,1200,사하구,1990,사하구,790,65.83%,"1,595"
2024-04-11,밀가루,백설표 중력분1등2.5㎏,4420,사하구,4790,사하구,370,8.37%,"4,605"
2024-04-11,배,600g 정도 신고 10개,56970,사하구,89950,사하구,32980,57.89%,"73,460"
2024-04-11,배추,2.0㎏ 1포기,2790,사하구,5990,사하구,3200,114.7%,"4,390"
2024-04-11,부엌용세제,참그린1.4㎏1봉리필용,3990,사하구,8662,사하구,4672,117.09%,"6,326"
2024-04-11,분말커피,맥심 스틱(커피믹스) 모카골드 100T,16480,사하구,18900,사하구,2420,14.68%,"17,690"
2024-04-11,사과,300g정도 부사 10개,27800,사하구,31980,사하구,4180,15.04%,"29,890"
2024-04-11,사이다,칠성 PET병 1.5ℓ,2316,사하구,2491,사하구,175,7.56%,"2,404"
2024-04-11,설탕,백설표 정백당 1㎏,2380,사하구,2590,사하구,210,8.82%,"2,485"
2024-04-11,소주,시원소주 360㎖ 1병,1340,사하구,1390,사하구,50,3.73%,"1,365"
2024-04-11,쇠고기,한우등심 1등급 500g,49950,사하구,57900,사하구,7950,15.92%,"53,925"
2024-04-11,식용유,백설표콩기름1.8ℓ,8480,사하구,8990,사하구,510,6.01%,"8,735"
2024-04-11,쌀,정미포장미 20㎏,44900,사하구,49990,사하구,5090,11.34%,"47,445"
2024-04-11,양파,1.0㎏-잎없는것,3060,사하구,3326,사하구,266,8.69%,"3,193"
2024-04-11,오징어,25cm정도 500g 2마리(냉동),6600,사하구,8325,사하구,1725,26.14%,"7,463"
2024-04-11,우유,부산우유 200㎖ 종이팩,1030,사하구,1040,사하구,10,0.97%,"1,035"
2024-04-11,참기름,오뚜기 320㎖ 1병,10600,사하구,10990,사하구,390,3.68%,"10,795"
2024-04-11,커피크림,동서 500g 리필용,3000,사하구,3295,사하구,295,9.83%,"3,148"
2024-04-11,콜라,코카콜라 PET병 1.8ℓ,2400,사하구,2590,사하구,190,7.92%,"2,495"
2024-04-11,화장지,뽀삐플러스30m×30롤(3겹),19506,사하구,19990,사하구,484,2.48%,"19,748"
2024-07-11,가루비누,"세탁용세제(LG테크),가루형,3.0kg",6937,사하구,10425,사하구,3488,50.28%,"8,681"
2024-07-11,간장,오복왕표 0.9ℓ 1병,7990,사하구,8351,사하구,361,4.52%,"8,171"
2024-07-11,갈치,60cm정도 500g 1마리(냉동),8325,사하구,9072,사하구,747,8.97%,"8,699"
2024-07-11,고등어,30㎝정도 500g 1마리,4990,사하구,5816,사하구,826,16.55%,"5,403"
2024-07-11,달걀,오경슈퍼란60g정도 10개,3990,사하구,3990,사하구,0,0.0%,"3,990"
2024-07-11,닭고기,육계 1.0㎏,7990,사하구,10990,사하구,3000,37.55%,"9,490"
2024-07-11,대파,1.0㎏,3333,사하구,4271,사하구,938,28.14%,"3,802"
2024-07-11,돼지고기,삼겹살 500g,9950,사하구,17450,사하구,7500,75.38%,"13,700"
2024-07-11,두부,500g 판두부(국산포장두부 420g) 1모,5294,사하구,5670,사하구,376,7.1%,"5,482"
2024-07-11,라면,신라면 120g 1봉지,780,사하구,798,사하구,18,2.31%,789
2024-07-11,맥주,하이트 500㎖ 1병,1680,사하구,1690,사하구,10,0.6%,"1,685"
2024-07-11,무,2.0㎏ 1개,1290,사하구,2590,사하구,1300,100.78%,"1,940"
2024-07-11,밀가루,백설표 중력분1등2.5㎏,4420,사하구,4790,사하구,370,8.37%,"4,605"
2024-07-11,밀감,100g 정도10개,9716,사하구,12487,사하구,2771,28.52%,"11,102"
2024-07-11,배추,2.0㎏ 1포기,2590,사하구,4590,사하구,2000,77.22%,"3,590"
2024-07-11,부엌용세제,참그린1.4㎏1봉리필용,4990,사하구,9449,사하구,4459,89.36%,"7,220"
2024-07-11,분말커피,맥심 스틱(커피믹스) 모카골드 100T,16480,사하구,18990,사하구,2510,15.23%,"17,735"
2024-07-11,사과,300g정도 부사 10개,23980,사하구,27980,사하구,4000,16.68%,"25,980"
2024-07-11,사이다,칠성 PET병 1.5ℓ,2491,사하구,3066,사하구,575,23.08%,"2,779"
2024-07-11,설탕,백설표 정백당 1㎏,2380,사하구,2590,사하구,210,8.82%,"2,485"
2024-07-11,소주,시원소주 360㎖ 1병,1340,사하구,1390,사하구,50,3.73%,"1,365"
2024-07-11,쇠고기,한우등심 1등급 500g,39950,사하구,53800,사하구,13850,34.67%,"46,875"
2024-07-11,식용유,백설표콩기름1.8ℓ,6990,사하구,8480,사하구,1490,21.32%,"7,735"
2024-07-11,쌀,정미포장미 20㎏,59980,사하구,61800,사하구,1820,3.03%,"60,890"
2024-07-11,양파,1.0㎏-잎없는것,1993,사하구,1995,사하구,2,0.1%,"1,994"
2024-07-11,오징어,25cm정도 500g 2마리(냉동),6900,사하구,9990,사하구,3090,44.78%,"8,445"
