날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2024-04-11,가루비누,"세탁용세제(LG테크),가루형,3.0kg",9675,사상구,10425,사상구,750,7.75%,"10,050"
2024-04-11,간장,오복왕표 0.9ℓ 1병,7980,사상구,7980,사상구,0,0.0%,"7,980"
2024-04-11,갈치,60cm정도 500g 1마리(냉동),12675,사상구,15980,사상구,3305,26.07%,"14,328"
2024-04-11,고등어,30㎝정도 500g 1마리,5700,사상구,6240,사상구,540,9.47%,"5,970"
2024-04-11,달걀,오경슈퍼란60g정도 10개,3990,사상구,3990,사상구,0,0.0%,"3,990"
2024-04-11,닭고기,육계 1.0㎏,8800,사상구,14990,사상구,6190,70.34%,"11,895"
2024-04-11,대파,1.0㎏,2741,사상구,3500,사상구,759,27.69%,"3,121"
2024-04-11,돼지고기,삼겹살 500g,10900,사상구,10950,사상구,50,0.46%,"10,925"
2024-04-11,두부,500g 판두부(국산포장두부 420g) 1모,6056,사상구,6067,사상구,11,0.18%,"6,062"
2024-04-11,라면,신라면 120g 1봉지,780,사상구,780,사상구,0,0.0%,780
2024-04-11,맥주,하이트 500㎖ 1병,1660,사상구,1820,사상구,160,9.64%,"1,740"
2024-04-11,무,2.0㎏ 1개,2290,사상구,2475,사상구,185,8.08%,"2,383"
2024-04-11,밀가루,백설표 중력분1등2.5㎏,4420,사상구,4420,사상구,0,0.0%,"4,420"
2024-04-11,밀감,100g 정도10개,8330,사상구,14150,사상구,5820,69.87%,"11,240"
2024-04-11,배,600g 정도 신고 10개,61980,사상구,65940,사상구,3960,6.39%,"63,960"
2024-04-11,배추,2.0㎏ 1포기,3887,사상구,5840,사상구,1953,50.24%,"4,864"
2024-04-11,부엌용세제,참그린1.4㎏1봉리필용,8283,사상구,10353,사상구,2070,24.99%,"9,318"
2024-04-11,분말커피,맥심 스틱(커피믹스) 모카골드 100T,17500,사상구,17560,사상구,60,0.34%,"17,530"
2024-04-11,사과,300g정도 부사 10개,38970,사상구,50280,사상구,11310,29.02%,"44,625"
2024-04-11,사이다,칠성 PET병 1.5ℓ,2816,사상구,2908,사상구,92,3.27%,"2,862"
2024-04-11,설탕,백설표 정백당 1㎏,2260,사상구,2380,사상구,120,5.31%,"2,320"
2024-04-11,소주,시원소주 360㎖ 1병,1330,사상구,1350,사상구,20,1.5%,"1,340"
2024-04-11,쇠고기,한우등심 1등급 500g,38950,사상구,56900,사상구,17950,46.08%,"47,925"
2024-04-11,식용유,백설표콩기름1.8ℓ,6850,사상구,6850,사상구,0,0.0%,"6,850"
2024-04-11,쌀,정미포장미 20㎏,49900,사상구,56500,사상구,6600,13.23%,"53,200"
2024-04-11,양파,1.0㎏-잎없는것,2300,사상구,3250,사상구,950,41.3%,"2,775"
2024-04-11,오징어,25cm정도 500g 2마리(냉동),12440,사상구,14970,사상구,2530,20.34%,"13,705"
2024-04-11,우유,부산우유 200㎖ 종이팩,1060,사상구,1064,사상구,4,0.38%,"1,062"
2024-04-11,참기름,오뚜기 320㎖ 1병,10600,사상구,10600,사상구,0,0.0%,"10,600"
2024-04-11,커피크림,동서 500g 리필용,2990,사상구,3000,사상구,10,0.33%,"2,995"
2024-04-11,콜라,코카콜라 PET병 1.8ℓ,2380,사상구,2630,사상구,250,10.5%,"2,505"
2024-04-11,화장지,뽀삐플러스30m×30롤(3겹),20618,사상구,22306,사상구,1688,8.19%,"21,462"
